"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Sep 26, 02:00 pm",126.63,0.441785,55.9434,35.1525,573.422,291.191,290.489,573.422,0.950075
"Sep 26, 03:00 pm",126.48,0.44111,55.7917,35.1526,573.158,291.257,290.547,573.158,0.931432
"Sep 26, 04:00 pm",126.613,0.440756,55.8054,35.2065,573.474,291.282,291.256,573.474,0.904051
"Sep 26, 05:00 pm",126.473,0.440111,55.6624,35.2076,573.229,291.345,291.319,573.229,0.906109
"Sep 26, 06:00 pm",121.359,0.443674,53.8438,33.7158,572.094,290.62,290,0,0
"Sep 26, 07:00 pm",121.359,0.44392,53.8738,33.7031,572.019,290.602,290,0,0
"Sep 26, 08:00 pm",121.337,0.433997,52.6598,33.4687,571.936,291.536,290,0,0
"Sep 26, 09:00 pm",121.359,0.436747,53.0033,33.3276,571.841,291.285,290,0,0
"Sep 26, 10:00 pm",121.359,0.439654,53.356,33.172,571.732,291.019,290,0,0
"Sep 26, 11:00 pm",121.359,0.442653,53.72,33.0115,571.604,290.747,290,0,0
"Sep 27, 12:00 am",121.359,0.441932,53.6325,33.0502,571.449,290.824,290,0,0
"Sep 27, 01:00 am",121.359,0.442562,53.7089,33.0165,571.255,290.778,290,0,0
"Sep 27, 02:00 am",121.359,0.443209,53.7874,32.9818,570.992,290.735,290,0,0
"Sep 27, 03:00 am",121.359,0.444038,53.888,32.9375,570.581,290.687,290,0,0
"Sep 27, 04:00 am",10.5312,0.176103,4.28147,3.0466,572.307,283.962,290,0,0
"Sep 27, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 27, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 27, 07:00 am",21.8711,0,0,0,573.806,290,290,355.408,0.207599
"Sep 27, 08:00 am",123.108,0.306711,37.2222,22.9715,573.249,290.517,290.451,573.249,0.953703
"Sep 27, 09:00 am",121.359,0.438648,53.2338,33.2252,573.372,291.01,290.479,573.372,0.963182
"Sep 27, 10:00 am",121.359,0.436118,52.927,33.3603,573.35,291.251,290.518,573.35,0.963955
"Sep 27, 11:00 am",121.342,0.434142,52.6795,33.461,573.301,291.439,290.541,573.301,0.962091
"Sep 27, 12:00 pm",126.637,0.444433,56.2816,35.0065,573.207,290.958,290.335,573.207,0.953876
"Sep 27, 01:00 pm",126.72,0.444046,56.2697,35.0486,573.42,290.988,290.285,573.42,0.95127
"Sep 27, 02:00 pm",126.704,0.443634,56.2104,35.0671,573.422,291.025,290.33,573.422,0.949373
"Sep 27, 03:00 pm",126.696,0.443128,56.1425,35.0933,573.447,291.07,290.994,573.447,0.899724
"Sep 27, 04:00 pm",126.68,0.442608,56.0695,35.1184,573.457,291.116,291.091,573.457,0.899862
"Sep 27, 05:00 pm",126.549,0.442162,55.9553,35.1108,573.215,291.161,291.135,573.215,0.903448
"Sep 27, 06:00 pm",121.375,0.439835,53.385,33.1623,572.109,290.979,290,0,0
"Sep 27, 07:00 pm",121.29,0.437796,53.1005,34.0136,572.034,291.168,290,0,0
"Sep 27, 08:00 pm",121.359,0.435681,52.8738,33.3833,571.95,291.379,290,0,0
"Sep 27, 09:00 pm",121.359,0.438182,53.1773,33.2497,571.855,291.149,290,0,0
"Sep 27, 10:00 pm",121.359,0.44089,53.5061,33.105,571.746,290.902,290,0,0
"Sep 27, 11:00 pm",121.359,0.443664,53.8427,32.9563,571.618,290.651,290,0,0
"Sep 28, 12:00 am",121.359,0.441806,53.6171,33.0566,571.464,290.835,290,0,0
"Sep 28, 01:00 am",121.359,0.442173,53.6617,33.0368,571.27,290.813,290,0,0
"Sep 28, 02:00 am",121.359,0.442568,53.7096,33.0157,571.007,290.794,290,0,0
"Sep 28, 03:00 am",121.359,0.44381,53.8604,32.9495,570.596,290.707,290,0,0
"Sep 28, 04:00 am",10.3856,0.173667,4.2223,3.00392,572.338,284.045,290,0,0
"Sep 28, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 28, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 28, 07:00 am",20.0379,0,0,0,573.882,290,290,351.171,0.193031
"Sep 28, 08:00 am",123.187,0.300849,36.5107,22.4662,573.225,290.459,290.395,573.225,0.951096
"Sep 28, 09:00 am",121.359,0.439084,53.2868,33.2023,573.357,290.97,290.491,573.357,0.961861
"Sep 28, 10:00 am",121.359,0.436412,52.9626,33.3449,573.328,291.224,290.541,573.328,0.962005
"Sep 28, 11:00 am",121.342,0.434154,52.681,33.4606,573.276,291.439,290.578,573.276,0.960087
"Sep 28, 12:00 pm",126.474,0.444393,56.2042,34.9687,572.859,290.969,290.956,573.32,0.851735
"Sep 28, 01:00 pm",126.431,0.443727,56.1008,34.994,572.824,291.029,291.049,573.464,0.836752
"Sep 28, 02:00 pm",125.782,0.442812,55.6979,34.8802,571.505,291.139,290,0,0
"Sep 28, 03:00 pm",125.667,0.441996,55.5443,34.8966,571.327,291.215,290,290,0
"Sep 28, 04:00 pm",125.529,0.441327,55.3993,34.8992,571.087,291.281,290,0,0
"Sep 28, 05:00 pm",125.332,0.440667,55.2295,34.886,570.72,291.349,290,0,0
"Sep 28, 06:00 pm",26.2627,0.408419,10.7262,7.76159,570.076,276.585,290,0,0
"Sep 28, 07:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 08:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 09:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 10:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 11:00 pm",0,0,0,0,574,290,290,0,0
"Sep 29, 12:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 01:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 02:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 03:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 04:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 07:00 am",24.4663,0,0,0,573.797,290,290,361.224,0.226667
"Sep 29, 08:00 am",122.991,0.315105,38.2409,23.6812,573.252,290.591,290.205,573.252,0.954173
"Sep 29, 09:00 am",90.6152,0.431198,39.0731,24.9239,564.618,289.172,290,0,0
"Sep 29, 10:00 am",92.5735,0.114489,13.8943,8.77411,573.506,290.34,289.893,506.143,0.736427
"Sep 29, 11:00 am",121.463,0.4415,53.6259,33.0969,573.308,290.755,289.967,573.308,0.96369
"Sep 29, 12:00 pm",121.359,0.443948,53.8772,33.7003,573.224,290.521,289.832,573.224,0.956162
"Sep 29, 01:00 pm",121.359,0.443092,53.7732,33.746,573.157,290.606,289.832,573.157,0.954348
"Sep 29, 02:00 pm",121.359,0.441937,53.633,33.8076,573.164,290.714,289.84,573.164,0.953268
"Sep 29, 03:00 pm",121.359,0.441126,53.5347,33.8515,573.214,290.787,289.827,573.214,0.954495
"Sep 29, 04:00 pm",126.478,0.438876,55.5081,35.277,573.347,291.454,290.311,573.347,0.943905
"Sep 29, 05:00 pm",126.49,0.440648,55.7378,35.1808,573.219,291.297,291.284,573.219,0.904299
"Sep 29, 06:00 pm",121.359,0.443301,53.7986,33.7355,571.967,290.663,290,0,0
"Sep 29, 07:00 pm",121.359,0.443391,53.8095,33.7313,571.892,290.659,290,0,0
"Sep 29, 08:00 pm",121.447,0.441739,53.648,33.8441,571.808,290.827,290,0,0
"Sep 29, 09:00 pm",121.359,0.436376,52.9583,33.3471,571.713,291.328,290,0,0
"Sep 29, 10:00 pm",121.359,0.439601,53.3495,33.1747,571.604,291.032,290,0,0
"Sep 29, 11:00 pm",121.359,0.442896,53.7494,32.9986,571.476,290.732,290,0,0
"Sep 30, 12:00 am",121.359,0.444209,53.9087,32.9287,571.322,290.62,290,0,0
"Sep 30, 01:00 am",121.36,0.4396,53.3499,33.1795,571.127,291.062,290,0,0
"Sep 30, 02:00 am",121.262,0.422591,51.2442,33.2992,570.863,292.668,290,0,0
"Sep 30, 03:00 am",121.29,0.422482,51.2427,33.3126,570.448,292.707,290,0,0
"Sep 30, 04:00 am",8.3813,0.140123,3.40749,2.41486,572.617,285.199,290,0,0
"Sep 30, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 30, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 30, 07:00 am",21.7561,0,0,0,573.807,290,290,355.143,0.206965
"Sep 30, 08:00 am",123.111,0.306783,37.2309,22.9161,573.234,290.472,290.408,573.234,0.953206
"Sep 30, 09:00 am",121.359,0.438847,53.2581,33.2154,573.355,290.992,290.892,573.355,0.962335
"Sep 30, 10:00 am",121.359,0.435801,52.8884,33.378,573.328,291.282,290.74,573.328,0.962802
"Sep 30, 11:00 am",121.359,0.445229,54.0327,33.6334,573.275,290.398,290.369,573.275,0.960808
"Sep 30, 12:00 pm",121.359,0.444024,53.8864,33.6978,573.201,290.516,290.431,573.201,0.954603
"Sep 30, 01:00 pm",121.359,0.443245,53.7917,33.7397,573.421,290.575,290.503,573.421,0.952262
"Sep 30, 02:00 pm",121.359,0.442429,53.6927,33.7835,573.424,290.651,290.271,573.424,0.950649
"Sep 30, 03:00 pm",126.53,0.440405,55.7244,35.2065,573.326,291.317,290.965,573.326,0.918679
"Sep 30, 04:00 pm",126.578,0.439965,55.6901,35.2436,573.469,291.353,291.327,573.469,0.902314
"Sep 30, 05:00 pm",126.442,0.439447,55.5644,35.2381,573.219,291.405,291.379,573.219,0.903845
"Sep 30, 06:00 pm",121.359,0.442821,53.7404,33.7628,572.087,290.7,290,0,0
"Sep 30, 07:00 pm",121.359,0.443383,53.8085,33.733,572.012,290.652,290,0,0
"Sep 30, 08:00 pm",121.322,0.438608,53.2127,33.2172,571.928,291.101,290,0,0
"Sep 30, 09:00 pm",121.359,0.43631,52.9503,33.3518,571.833,291.327,290,0,0
"Sep 30, 10:00 pm",121.359,0.439473,53.334,33.1827,571.724,291.036,290,0,0
"Sep 30, 11:00 pm",121.359,0.442426,53.6924,33.0248,571.596,290.768,290,0,0
"Oct 1, 12:00 am",121.359,0.439842,53.3788,33.1612,571.442,291.019,290,0,0
"Oct 1, 01:00 am",121.359,0.440736,53.4873,33.1135,571.248,290.948,290,0,0
"Oct 1, 02:00 am",121.359,0.441656,53.599,33.0643,570.986,290.88,290,0,0
"Oct 1, 03:00 am",121.359,0.442568,53.7096,33.0156,570.575,290.824,290,0,0
"Oct 1, 04:00 am",10.3369,0.172852,4.20252,2.99648,572.337,284.073,290,0,0
"Oct 1, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 1, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 1, 07:00 am",27.6484,0,0,0,573.787,290,290,367.948,0.248861
"Oct 1, 08:00 am",122.848,0.32484,39.4222,24.5787,573.253,290.734,290.655,573.253,0.952914
"Oct 1, 09:00 am",121.362,0.435499,52.8532,33.394,573.362,291.309,290.651,573.362,0.961554
"Oct 1, 10:00 am",121.359,0.444614,53.9579,33.6653,573.332,290.452,290.38,573.332,0.962153
"Oct 1, 11:00 am",121.359,0.442534,53.7055,33.7773,573.284,290.65,290.271,573.284,0.960707
"Oct 1, 12:00 pm",121.359,0.445019,54.007,33.6427,573.202,290.422,290.342,573.202,0.953721
"Oct 1, 01:00 pm",121.359,0.444229,53.9113,33.6843,573.155,290.5,290.112,573.155,0.9537
"Oct 1, 02:00 pm",126.503,0.441698,55.876,35.1243,573.155,291.204,290.497,573.155,0.952792
"Oct 1, 03:00 pm",126.59,0.440708,55.7893,35.2022,573.429,291.287,291.261,573.429,0.900371
"Oct 1, 04:00 pm",126.592,0.440353,55.7454,35.2229,573.465,291.318,291.292,573.465,0.901262
"Oct 1, 05:00 pm",126.449,0.439875,55.6217,35.2133,573.197,291.367,291.341,573.197,0.899705
"Oct 1, 06:00 pm",121.359,0.442432,53.6931,33.7821,572.023,290.741,290,0,0
"Oct 1, 07:00 pm",121.359,0.442689,53.7244,33.7687,571.948,290.721,290,0,0
"Oct 1, 08:00 pm",121.359,0.444877,53.9899,33.6515,571.865,290.522,290,0,0
"Oct 1, 09:00 pm",121.359,0.4361,52.9248,33.3613,571.77,291.351,290,0,0
"Oct 1, 10:00 pm",121.359,0.439388,53.3237,33.1857,571.66,291.048,290,0,0
"Oct 1, 11:00 pm",121.359,0.442748,53.7314,33.006,571.532,290.742,290,0,0
"Oct 2, 12:00 am",121.359,0.44182,53.6189,33.0558,571.378,290.839,290,0,0
"Oct 2, 01:00 am",121.359,0.442954,53.7564,32.9953,571.183,290.746,290,0,0
"Oct 2, 02:00 am",121.359,0.444004,53.8839,32.9394,570.92,290.666,290,0,0
"Oct 2, 03:00 am",121.369,0.440101,53.4148,32.3864,570.508,291.059,290,0,0
"Oct 2, 04:00 am",10.352,0.17309,4.20865,2.98764,572.305,284.068,290,0,0
"Oct 2, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 2, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 2, 07:00 am",30.3384,0,0,0,573.779,290,290,373.308,0.266152
"Oct 2, 08:00 am",122.727,0.33646,40.8325,25.1588,573.255,290.536,290.465,573.255,0.952605
"Oct 2, 09:00 am",121.359,0.437861,53.1384,33.2687,573.358,291.086,290.487,573.358,0.960938
"Oct 2, 10:00 am",121.342,0.434563,52.7308,33.4402,573.327,291.397,290.553,573.327,0.961415
"Oct 2, 11:00 am",121.359,0.443753,53.8534,33.7126,573.279,290.536,290.157,573.279,0.960174
"Oct 2, 12:00 pm",121.342,0.434181,52.6845,33.4589,573.435,291.427,290.464,573.435,0.947542
"Oct 2, 01:00 pm",121.359,0.444632,53.9601,33.6636,573.394,290.446,290.023,573.394,0.947566
"Oct 2, 02:00 pm",126.609,0.441533,55.902,35.1612,573.398,291.214,290.511,573.398,0.946929
"Oct 2, 03:00 pm",126.564,0.440502,55.7515,35.2077,573.39,291.307,291.281,573.39,0.89131
"Oct 2, 04:00 pm",126.571,0.440078,55.7013,35.2336,573.443,291.344,291.318,573.443,0.895839
"Oct 2, 05:00 pm",126.438,0.439677,55.5918,35.2224,573.191,291.385,291.359,573.191,0.898452
"Oct 2, 06:00 pm",121.359,0.442347,53.6828,33.7874,572.118,290.742,290,0,0
"Oct 2, 07:00 pm",121.359,0.442917,53.752,33.757,572.043,290.694,290,0,0
"Oct 2, 08:00 pm",121.359,0.444957,53.9996,33.6476,571.959,290.509,290,0,0
"Oct 2, 09:00 pm",121.359,0.436153,52.9312,33.3591,571.864,291.34,290,0,0
"Oct 2, 10:00 pm",121.359,0.439402,53.3253,33.1855,571.755,291.041,290,0,0
"Oct 2, 11:00 pm",121.359,0.442425,53.6923,33.024,571.627,290.766,290,0,0
"Oct 3, 12:00 am",121.359,0.44127,53.5521,33.0861,571.473,290.884,290,0,0
"Oct 3, 01:00 am",121.359,0.442649,53.7194,33.0125,571.278,290.768,290,0,0
"Oct 3, 02:00 am",121.359,0.444244,53.913,32.9273,571.015,290.637,290,0,0
"Oct 3, 03:00 am",121.359,0.444666,53.9642,32.9051,570.603,290.627,290,0,0
"Oct 3, 04:00 am",10.9958,0.183873,4.47038,3.17858,572.239,283.695,290,0,0
"Oct 3, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 3, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 3, 07:00 am",33.2824,0,0,0,573.773,290,290,378.864,0.284512
"Oct 3, 08:00 am",122.595,0.344875,41.8536,26.0228,573.265,290.723,290.396,573.265,0.953463
"Oct 3, 09:00 am",121.359,0.436401,52.9613,33.3473,573.372,291.223,290.514,573.372,0.962954
"Oct 3, 10:00 am",121.378,0.436229,52.9487,33.3589,573.344,291.242,290.459,573.344,0.963635
"Oct 3, 11:00 am",121.359,0.443894,53.8706,33.7051,573.298,290.522,290.116,573.298,0.962756
"Oct 3, 12:00 pm",121.359,0.445053,54.0113,33.6435,573.177,290.421,290.033,573.177,0.951683
"Oct 3, 01:00 pm",121.359,0.443957,53.8782,33.7012,573.431,290.507,290.009,573.431,0.952442
"Oct 3, 02:00 pm",126.584,0.440849,55.8046,35.1949,573.405,291.275,290.265,573.405,0.950297
"Oct 3, 03:00 pm",126.58,0.440326,55.7366,35.2231,573.441,291.321,291.295,573.441,0.903044
"Oct 3, 04:00 pm",126.444,0.440149,55.6542,35.1985,573.162,291.343,291.317,573.162,0.906019
"Oct 3, 05:00 pm",126.458,0.439846,55.6222,35.2191,573.219,291.369,291.343,573.219,0.903892
"Oct 3, 06:00 pm",121.359,0.443475,53.8198,33.7274,572.104,290.638,290,0,0
"Oct 3, 07:00 pm",121.359,0.443778,53.8565,33.7114,572.029,290.614,290,0,0
"Oct 3, 08:00 pm",121.381,0.436525,52.9859,33.3433,571.945,291.302,290,0,0
"Oct 3, 09:00 pm",121.359,0.436902,53.0221,33.3197,571.85,291.27,290,0,0
"Oct 3, 10:00 pm",121.359,0.439953,53.3923,33.1568,571.741,290.99,290,0,0
"Oct 3, 11:00 pm",121.359,0.443169,53.7825,32.9849,571.613,290.698,290,0,0
"Oct 4, 12:00 am",121.309,0.443663,53.8201,32.9505,571.458,290.657,290,0,0
"Oct 4, 01:00 am",121.344,0.425229,51.5992,33.9431,571.263,292.401,290,0,0
"Oct 4, 02:00 am",121.356,0.42358,51.4042,33.2718,570.998,292.575,290,0,0
"Oct 4, 03:00 am",121.36,0.424467,51.5131,33.2251,570.582,292.518,290,0,0
"Oct 4, 04:00 am",8.3846,0.140179,3.40883,2.40917,572.663,285.193,290,0,0
"Oct 4, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 4, 07:00 am",36.2557,0,0,0,573.773,290,290,384.178,0.303698
"Oct 4, 08:00 am",122.462,0.357563,43.3935,26.6702,573.283,290.519,290.448,573.283,0.956165
"Oct 4, 09:00 am",121.359,0.439444,53.3305,33.1834,573.378,290.935,290.839,573.378,0.963964
"Oct 4, 10:00 am",121.359,0.43698,53.0315,33.3147,573.355,291.169,290.744,573.355,0.96522
"Oct 4, 11:00 am",121.344,0.435016,52.7868,33.4152,573.301,291.356,290.776,573.301,0.962638
"Oct 4, 12:00 pm",121.342,0.434454,52.7175,33.4443,573.257,291.412,290.749,573.257,0.959199
"Oct 4, 01:00 pm",121.433,0.440803,53.5281,33.1255,573.214,290.824,290.469,573.214,0.958701
"Oct 4, 02:00 pm",126.685,0.443221,56.1494,35.0857,573.415,291.062,290.366,573.415,0.954026
"Oct 4, 03:00 pm",126.69,0.442715,56.0877,35.1152,573.471,291.106,291.081,573.471,0.910265
"Oct 4, 04:00 pm",126.527,0.441923,55.9153,35.1184,573.188,291.183,291.158,573.188,0.910608
"Oct 4, 05:00 pm",126.523,0.441162,55.817,35.16,573.244,291.25,291.224,573.244,0.90854
"Oct 4, 06:00 pm",121.338,0.43419,52.6836,33.4562,572.082,291.509,290,0,0
"Oct 4, 07:00 pm",121.337,0.433986,52.6586,33.4676,572.007,291.533,290,0,0
"Oct 4, 08:00 pm",121.359,0.435463,52.8473,33.3946,571.922,291.401,290,0,0
"Oct 4, 09:00 pm",121.359,0.437819,53.1333,33.2691,571.827,291.185,290,0,0
"Oct 4, 10:00 pm",121.359,0.440327,53.4378,33.1353,571.718,290.956,290,0,0
"Oct 4, 11:00 pm",121.359,0.442985,53.7602,32.9931,571.59,290.717,290,0,0
"Oct 5, 12:00 am",121.359,0.442682,53.7234,33.0092,571.435,290.755,290,0,0
"Oct 5, 01:00 am",121.359,0.443514,53.8245,32.9647,571.241,290.69,290,0,0
"Oct 5, 02:00 am",121.359,0.444319,53.9221,32.9217,570.977,290.633,290,0,0
"Oct 5, 03:00 am",121.359,0.444686,53.9666,32.9022,570.565,290.628,290,0,0
"Oct 5, 04:00 am",9.9855,0.166972,4.05964,2.88774,572.391,284.275,290,0,0
"Oct 5, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 5, 07:00 am",37.6934,0,0,0,573.772,290,290,386.643,0.312225
"Oct 5, 08:00 am",122.397,0.359034,43.572,27.2321,573.286,290.859,290.77,573.286,0.956102
"Oct 5, 09:00 am",121.347,0.435061,52.7932,33.414,573.374,291.348,290.699,573.374,0.963336
"Oct 5, 10:00 am",121.359,0.444464,53.9397,33.6739,573.337,290.466,290.394,573.337,0.96291
"Oct 5, 11:00 am",121.359,0.442409,53.6904,33.7844,573.283,290.662,290.576,573.283,0.960949
"Oct 5, 12:00 pm",121.359,0.443453,53.817,33.7283,573.246,290.567,290.483,573.246,0.958356
"Oct 5, 01:00 pm",121.359,0.44275,53.7317,33.7657,573.201,290.635,290.2,573.201,0.957625
"Oct 5, 02:00 pm",126.554,0.440073,55.693,35.2302,573.406,291.345,290.637,573.406,0.952275
"Oct 5, 03:00 pm",126.569,0.439847,55.6711,35.2467,573.459,291.364,291.338,573.459,0.907354
"Oct 5, 04:00 pm",126.422,0.439477,55.5594,35.2297,573.173,291.403,291.378,573.173,0.907738
"Oct 5, 05:00 pm",126.421,0.438958,55.4937,35.2586,573.218,291.45,291.424,573.218,0.903518
"Oct 5, 06:00 pm",121.359,0.443241,53.7913,33.7385,572.075,290.662,290,0,0
"Oct 5, 07:00 pm",121.359,0.443079,53.7716,33.7477,572,290.682,290,0,0
"Oct 5, 08:00 pm",121.359,0.444937,53.9971,33.6481,571.916,290.513,290,0,0
"Oct 5, 09:00 pm",121.359,0.436169,52.9332,33.3576,571.821,291.341,290,0,0
"Oct 5, 10:00 pm",121.359,0.439576,53.3465,33.1758,571.712,291.027,290,0,0
"Oct 5, 11:00 pm",121.359,0.442906,53.7506,32.9981,571.584,290.724,290,0,0
"Oct 6, 12:00 am",121.359,0.442827,53.741,33.002,571.43,290.742,290,0,0
"Oct 6, 01:00 am",121.359,0.444082,53.8934,32.9353,571.235,290.637,290,0,0
"Oct 6, 02:00 am",121.43,0.441357,53.5938,32.3348,570.972,290.916,290,0,0
"Oct 6, 03:00 am",121.378,0.428556,52.017,33.7738,570.56,292.135,290,0,0
"Oct 6, 04:00 am",10.0801,0.168542,4.09812,2.90528,572.373,284.222,290,0,0
"Oct 6, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 6, 07:00 am",39.4229,0,0,0,573.766,290,290,389.521,0.320685
"Oct 6, 08:00 am",122.319,0.368555,44.7274,27.4948,573.276,290.539,290.465,573.276,0.953796
"Oct 6, 09:00 am",121.359,0.439203,53.3012,33.1966,573.362,290.958,290.478,573.362,0.961196
"Oct 6, 10:00 am",121.359,0.4365,52.9734,33.3407,573.326,291.216,290.529,573.326,0.961258
"Oct 6, 11:00 am",121.342,0.434628,52.7386,33.4359,573.273,291.395,290.55,573.273,0.959665
"Oct 6, 12:00 pm",121.359,0.435666,52.872,33.3849,573.22,291.301,290.463,573.22,0.955466
"Oct 6, 01:00 pm",121.342,0.434683,52.7452,33.4325,573.186,291.395,290.437,573.186,0.955739
"Oct 6, 02:00 pm",126.692,0.443688,56.2115,35.0624,573.389,291.021,290.35,573.389,0.950386
"Oct 6, 03:00 pm",126.687,0.442888,56.108,35.1055,573.448,291.091,291.066,573.448,0.904381
"Oct 6, 04:00 pm",126.526,0.442258,55.9571,35.0999,573.156,291.154,291.122,573.156,0.904757
"Oct 6, 05:00 pm",126.518,0.44146,55.8527,35.1428,573.208,291.224,291.199,573.208,0.901688
"Oct 6, 06:00 pm",121.359,0.443268,53.7946,33.7377,572.055,290.66,290,0,0
"Oct 6, 07:00 pm",121.359,0.443154,53.7808,33.7443,571.98,290.676,290,0,0
"Oct 6, 08:00 pm",121.359,0.444848,53.9864,33.6536,571.896,290.523,290,0,0
"Oct 6, 09:00 pm",121.359,0.43547,52.8483,33.3955,571.801,291.408,290,0,0
"Oct 6, 10:00 pm",121.359,0.438394,53.2031,33.2395,571.692,291.14,290,0,0
"Oct 6, 11:00 pm",121.359,0.441255,53.5504,33.0866,571.564,290.88,290,0,0
"Oct 7, 12:00 am",121.359,0.441484,53.5781,33.0743,571.41,290.868,290,0,0
"Oct 7, 01:00 am",121.359,0.442388,53.6878,33.0261,571.216,290.796,290,0,0
"Oct 7, 02:00 am",121.359,0.44326,53.7937,32.9796,570.953,290.733,290,0,0
"Oct 7, 03:00 am",121.359,0.443733,53.8511,32.9545,570.542,290.718,290,0,0
"Oct 7, 04:00 am",10.5297,0.176079,4.2809,3.04803,572.291,283.964,290,0,0
"Oct 7, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 7, 07:00 am",44.8863,0,0,0,573.761,290,290,398.068,0.349472
"Oct 7, 08:00 am",122.074,0.386011,46.8461,28.9983,573.305,290.712,290.629,573.305,0.956846
"Oct 7, 09:00 am",121.359,0.437775,53.1279,33.2726,573.387,291.092,290.471,573.387,0.964427
"Oct 7, 10:00 am",121.301,0.43521,52.7914,33.3942,573.357,291.331,290.506,573.357,0.96485
"Oct 7, 11:00 am",121.359,0.444942,53.9978,33.6481,573.308,290.423,290.351,573.308,0.963138
"Oct 7, 12:00 pm",121.359,0.444135,53.8998,33.6911,573.293,290.499,290.084,573.293,0.962781
"Oct 7, 01:00 pm",121.359,0.443609,53.836,33.7189,573.253,290.551,290.039,573.253,0.962045
"Oct 7, 02:00 pm",126.558,0.441017,55.8141,35.1777,573.333,291.262,290.555,573.333,0.950241
"Oct 7, 03:00 pm",126.604,0.440495,55.7686,35.2189,573.478,291.305,291.279,573.478,0.912045
"Oct 7, 04:00 pm",126.437,0.439866,55.6155,35.2118,573.173,291.368,291.343,573.173,0.90783
"Oct 7, 05:00 pm",126.419,0.439162,55.5186,35.247,573.196,291.432,291.406,573.196,0.899608
"Oct 7, 06:00 pm",121.448,0.44221,53.7057,33.8176,573.064,290.703,290.589,573.322,0.874797
"Oct 7, 07:00 pm",121.359,0.44154,53.5848,33.8317,572.021,290.824,290,0,0
"Oct 7, 08:00 pm",121.359,0.443116,53.7762,33.7469,571.944,290.682,290,0,0
"Oct 7, 09:00 pm",121.337,0.434206,52.6851,33.4573,571.858,291.521,290,0,0
"Oct 7, 10:00 pm",121.359,0.437586,53.105,33.2822,571.761,291.211,290,0,0
"Oct 7, 11:00 pm",121.359,0.440981,53.5171,33.1006,571.648,290.9,290,0,0
"Oct 8, 12:00 am",121.359,0.443273,53.7952,32.9777,571.516,290.695,290,0,0
"Oct 8, 01:00 am",121.359,0.444198,53.9075,32.9281,571.354,290.619,290,0,0
"Oct 8, 02:00 am",121.312,0.443627,53.8171,32.9514,571.149,290.681,290,0,0
"Oct 8, 03:00 am",121.391,0.432848,52.5439,32.7798,570.864,291.716,290,0,0
"Oct 8, 04:00 am",105.606,0.43231,45.6546,28.7433,570.406,290.298,290,0,0
"Oct 8, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 8, 07:00 am",42.1299,0,0,0,573.762,290,290,393.856,0.334918
"Oct 8, 08:00 am",122.198,0.376587,45.7023,28.2719,573.292,290.683,290.601,573.292,0.956071
"Oct 8, 09:00 am",121.359,0.438623,53.2308,33.2263,573.378,291.012,290.54,573.378,0.964123
"Oct 8, 10:00 am",121.359,0.436649,52.9914,33.3315,573.356,291.2,290.564,573.356,0.965568
"Oct 8, 11:00 am",121.358,0.435251,52.8213,33.4054,573.307,291.335,290.569,573.307,0.963647
"Oct 8, 12:00 pm",121.328,0.441676,53.5876,33.0523,573.293,290.727,290.288,573.293,0.963284
