Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,CSP_loc,NA,Chile,-22.9000,-69.3000,-4,1649
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2014,1,12,16,0,768.5,1012.0,50.3,27.5,27.5,22.8,832.4,11.3,216.8,0
2014,1,12,17,0,542.3,948.3,45.4,26.5,26.5,28.6,832.5,13.4,213.8,0
2014,1,12,18,0,293.3,817.5,37.8,23.4,23.4,28.4,833.3,10.0,216.9,0
2014,1,12,19,0,59.3,432.1,20.7,20.9,20.9,37.1,833.7,7.8,216.4,0
2014,1,12,20,0,0.0,0.0,0.0,18.5,18.5,45.4,834.0,5.5,215.1,0
2014,1,12,21,0,0.0,0.0,0.0,16.9,16.9,51.0,834.2,2.8,214.4,0
2014,1,12,22,0,0.0,0.0,0.0,15.6,15.6,55.3,834.4,1.2,211.2,0
2014,1,12,23,0,0.0,0.0,0.0,14.7,14.7,57.8,834.6,2.2,161.7,0
2014,1,13,0,0,0.0,0.0,0.0,13.0,13.0,34.0,834.6,2.1,3.9,0
2014,1,13,1,0,0.0,0.0,0.0,12.6,12.6,34.1,834.8,2.4,10.0,0
2014,1,13,2,0,0.0,0.0,0.0,12.1,12.1,35.2,834.9,2.7,16.2,0
2014,1,13,3,0,0.0,0.0,0.0,11.6,11.6,35.4,835.0,2.9,25.3,0
2014,1,13,4,0,0.0,0.0,0.0,11.0,11.0,36.5,835.0,3.1,42.7,0
2014,1,13,5,0,0.0,0.0,0.0,10.5,10.5,38.4,835.0,3.3,81.9,0
2014,1,13,6,0,0.0,0.0,0.0,9.9,9.9,52.9,835.6,3.8,79.9,0
2014,1,13,7,0,163.6,679.7,31.0,14.0,14.0,42.9,835.5,2.3,80.2,0
2014,1,13,8,0,412.0,893.4,41.5,18.0,18.0,33.7,835.2,1.0,69.1,0
2014,1,13,9,0,653.3,984.0,47.4,21.1,21.1,28.0,835.0,1.2,287.1,0
2014,1,13,10,0,860.7,1031.8,51.2,23.7,23.7,24.1,834.7,2.3,281.7,0
2014,1,13,11,0,1016.2,1058.1,53.7,25.5,25.5,22.5,834.3,3.3,279.6,0
2014,1,13,12,0,1107.3,1071.0,55.1,27.7,27.7,20.9,834.4,4.6,242.1,0
2014,1,13,13,0,1126.9,1073.7,55.3,29.4,29.4,16.8,833.8,5.2,240.0,0
2014,1,13,14,0,1073.3,1066.5,54.4,30.6,30.6,15.5,833.2,6.2,234.5,0
2014,1,13,15,0,950.8,1048.0,52.5,31.0,31.0,16.6,833.3,7.7,229.0,0
2014,1,13,16,0,769.1,1013.3,49.3,30.0,30.0,20.5,833.5,9.5,223.7,0
2014,1,13,17,0,543.1,950.0,44.6,28.4,28.4,27.0,833.7,11.6,219.3,0
2014,1,13,18,0,294.2,820.8,37.3,25.3,25.3,29.9,834.2,10.0,216.8,0
2014,1,13,19,0,59.7,437.1,20.5,22.2,22.2,38.4,834.7,7.5,216.6,0
2014,1,13,20,0,0.0,0.0,0.0,19.1,19.1,46.4,835.2,5.0,215.7,0
2014,1,13,21,0,0.0,0.0,0.0,17.1,17.1,51.8,835.4,2.3,215.1,0
2014,1,13,22,0,0.0,0.0,0.0,15.3,15.3,55.7,835.6,1.3,211.5,0
2014,1,13,23,0,0.0,0.0,0.0,14.1,14.1,57.9,835.7,3.0,61.0,0
2014,1,14,0,0,0.0,0.0,0.0,13.0,13.0,43.6,835.7,2.7,2.4,0
2014,1,14,1,0,0.0,0.0,0.0,12.3,12.3,43.1,835.8,2.9,5.6,0
2014,1,14,2,0,0.0,0.0,0.0,11.4,11.4,43.8,836.0,3.1,8.6,0
2014,1,14,3,0,0.0,0.0,0.0,10.2,10.2,44.1,836.0,3.1,13.3,0
2014,1,14,4,0,0.0,0.0,0.0,8.9,8.9,45.4,836.1,3.2,20.8,0
2014,1,14,5,0,0.0,0.0,0.0,7.8,7.8,47.4,836.0,3.3,36.6,0
2014,1,14,6,0,0.0,0.0,0.0,6.8,6.8,52.9,836.5,3.7,48.4,0
2014,1,14,7,0,161.7,681.3,30.4,10.3,10.3,43.6,836.4,2.2,45.7,0
2014,1,14,8,0,410.4,896.1,40.7,13.8,13.8,35.1,836.2,0.8,26.3,0
2014,1,14,9,0,652.2,986.5,46.3,17.1,17.1,28.7,835.9,0.8,328.4,0
2014,1,14,10,0,860.1,1034.2,50.0,20.0,20.0,24.1,835.4,2.1,299.9,0
2014,1,14,11,0,1016.2,1060.5,52.4,22.2,22.2,21.7,834.8,3.1,289.4,0
2014,1,14,12,0,1107.9,1073.4,53.6,24.3,24.3,23.4,834.7,4.0,256.6,0
2014,1,14,13,0,1127.9,1076.2,53.8,26.2,26.2,20.0,833.9,4.7,249.0,0
2014,1,14,14,0,1074.5,1069.2,52.8,27.5,27.5,19.2,833.1,5.8,239.0,0
2014,1,14,15,0,952.3,1051.1,50.9,27.9,27.9,19.4,833.0,7.2,230.6,0
2014,1,14,16,0,770.7,1017.0,47.8,27.4,27.4,22.4,833.0,9.1,223.6,0
2014,1,14,17,0,544.8,954.9,43.3,26.2,26.2,28.0,833.1,11.2,218.2,0
2014,1,14,18,0,295.7,827.8,36.3,22.9,22.9,31.6,834.1,10.1,217.0,0
2014,1,14,19,0,60.3,447.2,20.2,20.2,20.2,40.3,834.5,7.7,216.6,0
2014,1,14,20,0,0.0,0.0,0.0,17.6,17.6,48.5,834.9,5.4,215.5,0
2014,1,14,21,0,0.0,0.0,0.0,15.8,15.8,54.3,835.2,2.7,214.2,0
2014,1,14,22,0,0.0,0.0,0.0,14.3,14.3,58.7,835.5,0.9,209.2,0
2014,1,14,23,0,0.0,0.0,0.0,13.3,13.3,61.4,835.8,2.1,145.8,0
2014,1,15,0,0,0.0,0.0,0.0,11.6,11.6,54.3,835.9,2.2,7.5,0
2014,1,15,1,0,0.0,0.0,0.0,11.1,11.1,55.5,836.2,2.4,11.8,0
2014,1,15,2,0,0.0,0.0,0.0,10.5,10.5,57.8,836.5,2.7,16.5,0
2014,1,15,3,0,0.0,0.0,0.0,10.1,10.1,58.4,836.4,2.9,23.9,0
2014,1,15,4,0,0.0,0.0,0.0,9.6,9.6,59.9,836.2,3.1,36.4,0
2014,1,15,5,0,0.0,0.0,0.0,9.2,9.2,62.2,836.0,3.3,61.9,0
2014,1,15,6,0,0.0,0.0,0.0,8.6,8.6,58.5,835.9,3.7,40.9,0
2014,1,15,7,0,160.2,688.9,29.1,12.5,12.5,48.0,835.6,2.3,37.3,0
2014,1,15,8,0,409.0,902.3,38.5,16.4,16.4,38.3,835.2,0.9,14.8,0
2014,1,15,9,0,650.5,991.4,43.4,19.8,19.8,31.3,835.2,1.0,323.8,0
2014,1,15,10,0,858.3,1038.0,46.5,22.6,22.6,26.1,835.0,2.2,297.8,0
2014,1,15,11,0,1014.3,1063.8,48.4,24.8,24.8,23.1,834.7,3.1,287.5,0
2014,1,15,12,0,1106.1,1076.5,49.3,26.9,26.9,19.9,834.4,3.7,263.1,0
2014,1,15,13,0,1126.1,1078.3,49.9,28.5,28.5,15.5,833.9,4.4,252.3,0
2014,1,15,14,0,1073.0,1070.6,49.6,29.7,29.7,13.8,833.4,5.5,240.1,0
2014,1,15,15,0,951.0,1051.8,48.4,30.2,30.2,14.6,833.1,6.9,232.2,0
2014,1,15,16,0,769.7,1017.1,46.1,29.4,29.4,18.2,832.9,8.7,225.4,0
2014,1,15,17,0,544.1,954.3,42.3,28.1,28.1,24.4,832.8,10.7,219.9,0
2014,1,15,18,0,295.1,826.6,35.8,25.4,25.4,34.2,833.6,10.0,217.6,0
2014,1,15,19,0,60.1,445.4,20.1,22.5,22.5,42.4,833.9,7.6,217.2,0
2014,1,15,20,0,0.0,0.0,0.0,19.6,19.6,50.2,834.2,5.2,216.1,0
2014,1,15,21,0,0.0,0.0,0.0,17.6,17.6,55.7,834.5,2.4,215.5,0
2014,1,15,22,0,0.0,0.0,0.0,15.9,15.9,59.8,834.7,0.8,212.3,0
2014,1,15,23,0,0.0,0.0,0.0,14.7,14.7,62.2,834.9,2.6,85.6,0
2014,1,16,0,0,0.0,0.0,0.0,12.7,12.7,53.7,835.0,2.4,7.2,0
2014,1,16,1,0,0.0,0.0,0.0,12.1,12.1,53.1,835.3,2.6,11.0,0
2014,1,16,2,0,0.0,0.0,0.0,11.5,11.5,53.6,835.5,2.8,15.2,0
2014,1,16,3,0,0.0,0.0,0.0,10.5,10.5,53.7,835.5,2.9,22.4,0
2014,1,16,4,0,0.0,0.0,0.0,9.6,9.6,54.8,835.5,3.0,34.9,0
2014,1,16,5,0,0.0,0.0,0.0,8.7,8.7,56.7,835.5,3.1,62.2,0
2014,1,16,6,0,0.0,0.0,0.0,7.1,7.1,55.0,836.0,3.6,58.6,0
2014,1,16,7,0,153.7,654.2,30.7,10.8,10.8,45.3,835.9,2.1,51.5,0
2014,1,16,8,0,233.6,81.8,200.2,14.5,14.5,36.4,835.7,0.6,10.9,0
2014,1,16,9,0,399.7,189.4,284.0,17.8,17.8,30.2,835.5,1.1,302.8,0
2014,1,16,10,0,601.6,311.1,358.7,20.6,20.6,25.8,835.1,2.3,286.1,0
2014,1,16,11,0,1003.7,1044.3,56.3,22.7,22.7,23.7,834.7,3.2,280.3,0
2014,1,16,12,0,1095.5,1057.0,58.2,25.0,25.0,22.8,833.9,3.9,255.6,0
2014,1,16,13,0,1116.8,1060.8,58.1,26.7,26.7,19.1,833.4,4.5,250.1,0
2014,1,16,14,0,668.5,308.0,374.0,27.9,27.9,18.0,832.8,5.5,241.2,0
2014,1,16,15,0,359.0,116.4,259.1,28.3,28.3,18.4,832.8,6.7,234.7,0
2014,1,16,16,0,324.4,112.0,244.7,27.6,27.6,21.6,832.8,8.2,228.3,0
2014,1,16,17,0,273.5,99.5,221.1,26.3,26.3,27.3,832.9,10.0,222.8,0
2014,1,16,18,0,143.5,19.0,137.5,24.6,24.6,35.7,834.2,9.5,219.1,0
2014,1,16,19,0,24.4,74.6,17.7,22.0,22.0,44.1,834.7,7.0,219.3,0
2014,1,16,20,0,0.0,0.0,0.0,19.4,19.4,51.8,835.2,4.4,219.1,0
2014,1,16,21,0,0.0,0.0,0.0,17.4,17.4,56.9,835.4,1.8,219.5,0
2014,1,16,22,0,0.0,0.0,0.0,15.8,15.8,60.6,835.6,1.0,219.6,0
2014,1,16,23,0,0.0,0.0,0.0,14.6,14.6,62.6,835.6,2.8,43.6,0
2014,1,17,0,0,0.0,0.0,0.0,13.2,13.2,53.1,835.4,2.3,7.6,0
2014,1,17,1,0,0.0,0.0,0.0,12.6,12.6,51.9,835.6,2.5,13.0,0
2014,1,17,2,0,0.0,0.0,0.0,11.9,11.9,51.8,835.7,2.7,19.6,0
2014,1,17,3,0,0.0,0.0,0.0,10.8,10.8,52.4,836.1,2.8,30.3,0
2014,1,17,4,0,0.0,0.0,0.0,9.7,9.7,53.9,836.5,3.0,51.6,0
2014,1,17,5,0,0.0,0.0,0.0,8.7,8.7,56.3,836.8,3.1,94.6,0
2014,1,17,6,0,0.0,0.0,0.0,7.7,7.7,53.0,836.2,3.5,38.4,0
2014,1,17,7,0,154.8,682.2,28.2,11.4,11.4,44.2,836.4,2.0,22.5,0
2014,1,17,8,0,403.3,900.5,37.4,15.1,15.1,36.1,836.4,0.8,344.1,0
2014,1,17,9,0,645.3,990.8,41.8,18.6,18.6,28.6,836.0,1.3,309.5,0
2014,1,17,10,0,853.9,1038.2,44.4,21.6,21.6,22.9,835.4,2.4,292.3,0
2014,1,17,11,0,1011.0,1064.8,45.8,23.9,23.9,19.5,834.7,3.3,284.3,0
2014,1,17,12,0,1103.9,1078.2,46.3,25.3,25.3,25.5,834.2,3.7,266.1,0
2014,1,17,13,0,1125.2,1081.2,46.3,27.3,27.3,22.0,833.5,4.2,260.6,0
2014,1,17,14,0,1073.3,1074.7,45.6,28.8,28.8,21.2,832.8,5.0,250.2,0
2014,1,17,15,0,668.7,349.3,368.7,29.2,29.2,21.8,832.9,6.3,239.5,0
2014,1,17,16,0,545.9,297.7,333.9,28.4,28.4,25.2,833.1,7.9,230.5,0
2014,1,17,17,0,547.5,966.6,38.5,27.1,27.1,31.3,833.3,9.9,223.6,0
2014,1,17,18,0,298.6,845.8,32.9,24.9,24.9,32.8,835.1,9.0,221.4,0
2014,1,17,19,0,61.5,474.8,18.9,22.2,22.2,41.6,835.8,6.5,222.2,0
2014,1,17,20,0,0.0,0.0,0.0,19.5,19.5,49.8,836.6,3.9,223.0,0
2014,1,17,21,0,0.0,0.0,0.0,17.5,17.5,55.0,836.6,1.4,223.9,0
2014,1,17,22,0,0.0,0.0,0.0,15.9,15.9,58.7,836.6,1.1,226.3,0
2014,1,17,23,0,0.0,0.0,0.0,14.7,14.7,60.8,836.6,2.9,29.3,0
2014,1,18,0,0,0.0,0.0,0.0,14.4,14.4,59.8,836.5,2.9,3.5,0
2014,1,18,1,0,0.0,0.0,0.0,13.7,13.7,60.7,836.5,3.0,8.3,0
2014,1,18,2,0,0.0,0.0,0.0,12.9,12.9,62.6,836.5,3.1,13.4,0
2014,1,18,3,0,0.0,0.0,0.0,11.8,11.8,62.2,836.7,3.1,22.0,0
2014,1,18,4,0,0.0,0.0,0.0,10.7,10.7,62.7,836.9,3.1,39.5,0
2014,1,18,5,0,0.0,0.0,0.0,9.7,9.7,64.0,837.0,3.2,84.5,0
2014,1,18,6,0,0.0,0.0,0.0,8.8,8.8,58.7,835.9,3.6,73.8,0
2014,1,18,7,0,154.9,703.1,26.1,12.5,12.5,49.2,836.0,2.2,75.8,0
2014,1,18,8,0,404.1,915.0,34.1,16.1,16.1,40.4,835.9,0.9,295.9,0
2014,1,18,9,0,646.0,1001.4,37.8,19.4,19.4,33.8,835.7,1.0,290.1,0
2014,1,18,10,0,854.4,1046.5,39.8,22.2,22.2,29.0,835.4,2.3,287.5,0
2014,1,18,11,0,1011.3,1071.4,41.0,24.4,24.4,26.4,834.9,3.3,285.7,0
2014,1,18,12,0,1104.2,1083.8,41.5,26.4,26.4,23.7,834.8,4.7,237.9,0
2014,1,18,13,0,1126.4,1086.9,41.9,28.3,28.3,19.7,834.3,5.3,236.7,0
2014,1,18,14,0,1075.5,1080.7,41.8,29.7,29.7,18.5,833.7,6.3,232.3,0
2014,1,18,15,0,955.4,1064.2,41.1,29.3,29.3,18.8,833.8,7.8,227.7,0
2014,1,18,16,0,775.7,1032.9,39.6,28.4,28.4,21.9,834.0,9.5,223.0,0
2014,1,18,17,0,550.7,975.2,36.9,26.9,26.9,27.6,834.2,11.5,218.8,0
2014,1,18,18,0,301.1,856.0,32.0,24.2,24.2,32.1,834.8,10.1,221.1,0
2014,1,18,19,0,62.3,486.7,18.7,21.4,21.4,41.1,835.2,7.7,221.7,0
2014,1,18,20,0,0.0,0.0,0.0,18.6,18.6,49.5,835.6,5.2,222.4,0
2014,1,18,21,0,0.0,0.0,0.0,16.6,16.6,55.2,835.7,2.4,224.2,0
2014,1,18,22,0,0.0,0.0,0.0,14.9,14.9,59.5,835.8,0.5,228.8,0
2014,1,18,23,0,0.0,0.0,0.0,13.6,13.6,62.1,835.8,2.3,332.8,0
2014,1,19,0,0,0.0,0.0,0.0,11.9,11.9,50.7,836.0,2.2,2.7,0
2014,1,19,1,0,0.0,0.0,0.0,11.2,11.2,52.5,836.2,2.4,10.1,0
2014,1,19,2,0,0.0,0.0,0.0,10.5,10.5,55.4,836.3,2.6,18.2,0
2014,1,19,3,0,0.0,0.0,0.0,9.6,9.6,54.8,836.3,2.9,30.8,0
2014,1,19,4,0,0.0,0.0,0.0,8.7,8.7,55.2,836.2,3.1,55.5,0
2014,1,19,5,0,0.0,0.0,0.0,7.9,7.9,56.4,836.1,3.3,101.2,0
2014,1,19,6,0,0.0,0.0,0.0,7.3,7.3,58.3,836.2,3.5,35.2,0
2014,1,19,7,0,153.6,699.6,27.3,11.2,11.2,48.5,836.0,2.2,27.0,0
2014,1,19,8,0,405.7,917.6,36.6,15.0,15.0,39.5,835.7,1.2,6.4,0
2014,1,19,9,0,651.0,1006.5,41.4,18.4,18.4,33.1,835.5,1.6,335.3,0
2014,1,19,10,0,862.8,1052.9,44.5,21.2,21.2,28.5,835.2,2.6,313.2,0
2014,1,19,11,0,1022.6,1078.6,46.6,23.4,23.4,26.2,834.7,3.5,300.9,0
2014,1,19,12,0,1117.7,1091.5,47.9,24.8,24.8,26.7,834.7,3.9,267.1,0
2014,1,19,13,0,1140.2,1094.6,48.1,26.7,26.7,22.7,834.3,4.5,259.1,0
2014,1,19,14,0,1088.5,1088.2,47.5,28.1,28.1,21.5,833.8,5.3,247.7,0
2014,1,19,15,0,966.8,1071.3,46.0,28.6,28.6,21.7,833.7,6.7,237.5,0
2014,1,19,16,0,784.6,1039.2,43.7,28.0,28.0,24.8,833.7,8.4,229.0,0
2014,1,19,17,0,556.7,980.4,40.1,26.8,26.8,30.4,833.7,10.5,222.5,0
2014,1,19,18,0,303.9,858.5,34.1,24.2,24.2,32.4,834.2,9.8,220.8,0
2014,1,19,19,0,62.5,483.4,19.4,21.5,21.5,40.8,834.5,7.5,220.8,0
2014,1,19,20,0,0.0,0.0,0.0,18.8,18.8,48.7,834.9,5.2,220.4,0
2014,1,19,21,0,0.0,0.0,0.0,17.0,17.0,54.8,834.9,2.3,221.9,0
2014,1,19,22,0,0.0,0.0,0.0,15.5,15.5,59.4,835.0,0.8,225.9,0
2014,1,19,23,0,0.0,0.0,0.0,14.5,14.5,62.3,834.9,2.7,13.7,0
2014,1,20,0,0,0.0,0.0,0.0,12.9,12.9,47.1,834.8,2.2,4.2,0
2014,1,20,1,0,0.0,0.0,0.0,12.4,12.4,48.4,834.9,2.5,9.1,0
2014,1,20,2,0,0.0,0.0,0.0,11.8,11.8,50.8,835.0,2.7,14.2,0
2014,1,20,3,0,0.0,0.0,0.0,11.0,11.0,51.1,835.2,2.9,24.0,0
2014,1,20,4,0,0.0,0.0,0.0,10.2,10.2,52.3,835.3,3.1,45.0,0
2014,1,20,5,0,0.0,0.0,0.0,9.5,9.5,54.3,835.3,3.2,95.7,0
2014,1,20,6,0,0.0,0.0,0.0,8.5,8.5,61.5,836.1,3.5,31.7,0
2014,1,20,7,0,152.4,702.8,27.2,12.4,12.4,51.5,836.0,2.2,26.8,0
2014,1,20,8,0,406.0,923.7,36.3,16.2,16.2,42.3,835.7,1.2,10.1,0
2014,1,20,9,0,652.6,1012.8,40.9,19.6,19.6,34.9,835.3,1.6,338.4,0
2014,1,20,10,0,865.3,1058.9,43.7,22.4,22.4,29.4,834.7,2.6,311.8,0
2014,1,20,11,0,1025.8,1084.5,45.4,24.6,24.6,26.1,834.1,3.4,297.1,0
2014,1,20,12,0,1121.1,1097.2,46.3,26.4,26.4,27.9,833.5,4.3,253.7,0
2014,1,20,13,0,1144.3,1100.1,46.9,28.3,28.3,24.5,832.7,4.9,246.7,0
2014,1,20,14,0,1092.9,1093.6,46.7,29.6,29.6,23.7,831.9,5.9,237.5,0
2014,1,20,15,0,971.2,1076.6,45.7,29.2,29.2,24.4,832.0,7.1,232.6,0
2014,1,20,16,0,788.6,1044.5,43.7,28.1,28.1,27.9,832.3,8.6,227.3,0
2014,1,20,17,0,559.7,985.3,40.3,26.5,26.5,34.0,832.6,10.2,222.5,0
2014,1,20,18,0,305.5,862.8,34.5,23.7,23.7,35.2,833.4,9.0,222.5,0
2014,1,20,19,0,62.6,484.2,19.6,20.7,20.7,44.5,833.9,6.6,223.3,0
2014,1,20,20,0,0.0,0.0,0.0,17.9,17.9,53.3,834.4,4.1,224.4,0
2014,1,20,21,0,0.0,0.0,0.0,16.0,16.0,59.2,834.2,1.3,227.5,0
2014,1,20,22,0,0.0,0.0,0.0,14.5,14.5,63.6,833.9,1.2,240.5,0
2014,1,20,23,0,0.0,0.0,0.0,13.4,13.4,66.4,833.6,3.3,18.3,0
2014,1,21,0,0,0.0,0.0,0.0,12.5,12.5,59.7,833.4,2.5,6.8,0
2014,1,21,1,0,0.0,0.0,0.0,11.9,11.9,63.2,833.2,2.7,11.2,0
2014,1,21,2,0,0.0,0.0,0.0,11.3,11.3,67.9,833.0,2.9,16.0,0
2014,1,21,3,0,0.0,0.0,0.0,10.1,10.1,68.1,833.4,3.0,23.9,0
2014,1,21,4,0,0.0,0.0,0.0,9.0,9.0,69.3,833.7,3.1,38.3,0
2014,1,21,5,0,0.0,0.0,0.0,7.9,7.9,71.4,834.0,3.2,69.9,0
2014,1,21,6,0,0.0,0.0,0.0,6.4,6.4,70.5,835.5,4.3,20.6,0
2014,1,21,7,0,149.6,686.9,28.9,10.1,10.1,61.0,835.7,3.7,14.8,0
2014,1,21,8,0,405.0,917.3,39.8,13.7,13.7,52.2,835.8,3.6,4.2,0
2014,1,21,9,0,654.2,1010.1,45.8,17.3,17.3,44.1,835.5,3.6,348.6,0
2014,1,21,10,0,869.6,1058.1,49.9,20.4,20.4,37.8,835.1,3.9,329.3,0
2014,1,21,11,0,1032.3,1084.6,52.7,22.8,22.8,33.8,834.5,4.2,312.1,0
2014,1,21,12,0,1129.3,1097.7,54.4,24.3,24.3,31.4,833.5,4.1,282.6,0
2014,1,21,13,0,1152.3,1100.2,54.9,26.3,26.3,28.4,832.9,4.5,266.9,0
2014,1,21,14,0,1099.9,1092.8,54.3,27.8,27.8,28.1,832.3,5.4,249.5,0
2014,1,21,15,0,976.5,1074.6,52.6,27.6,27.6,28.6,832.3,6.4,242.3,0
2014,1,21,16,0,791.7,1040.3,49.6,26.9,26.9,31.9,832.5,7.7,234.8,0
2014,1,21,17,0,560.6,977.8,45.0,25.5,25.5,37.9,832.7,9.2,228.3,0
2014,1,21,18,0,304.4,848.9,37.7,23.7,23.7,35.5,832.9,8.5,223.6,0
2014,1,21,19,0,61.3,459.4,20.6,20.9,20.9,44.6,833.4,6.3,224.2,0
2014,1,21,20,0,0.0,0.0,0.0,18.2,18.2,53.2,833.9,4.0,224.9,0
2014,1,21,21,0,0.0,0.0,0.0,16.6,16.6,58.9,833.8,1.3,227.8,0
2014,1,21,22,0,0.0,0.0,0.0,15.3,15.3,63.3,833.5,1.3,239.1,0
2014,1,21,23,0,0.0,0.0,0.0,14.4,14.4,65.9,833.3,3.2,16.3,0
2014,1,22,0,0,0.0,0.0,0.0,14.5,14.5,64.7,833.2,2.7,6.6,0
2014,1,22,1,0,0.0,0.0,0.0,14.1,14.1,68.5,833.0,2.8,10.7,0
2014,1,22,2,0,0.0,0.0,0.0,13.5,13.5,73.3,832.8,3.0,15.0,0
2014,1,22,3,0,0.0,0.0,0.0,12.6,12.6,70.7,833.2,3.1,22.7,0
2014,1,22,4,0,0.0,0.0,0.0,11.6,11.6,69.1,833.6,3.2,37.4,0
2014,1,22,5,0,0.0,0.0,0.0,10.7,10.7,68.2,834.0,3.3,72.4,0
2014,1,22,6,0,0.0,0.0,0.0,9.1,9.1,66.6,836.1,4.0,23.3,0
2014,1,22,7,0,144.2,659.0,30.0,12.7,12.7,56.5,836.4,3.0,17.9,0
2014,1,22,8,0,397.8,898.3,42.0,16.3,16.3,47.3,836.6,2.5,4.5,0
2014,1,22,9,0,646.1,994.5,48.7,19.7,19.7,40.5,836.2,2.7,344.7,0
2014,1,22,10,0,860.7,1044.0,53.2,22.7,22.7,35.7,835.8,3.3,324.0,0
2014,1,22,11,0,739.5,379.8,396.8,24.9,24.9,33.0,835.2,3.9,308.5,0
2014,1,22,12,0,1119.1,1084.1,58.0,26.4,26.4,28.6,833.9,4.2,257.0,0
2014,1,22,13,0,1142.1,1086.6,58.4,28.3,28.3,25.4,833.3,4.7,250.9,0
2014,1,22,14,0,1090.1,1079.1,57.5,29.6,29.6,24.8,832.6,5.6,241.5,0
2014,1,22,15,0,967.3,1060.3,55.4,29.9,29.9,24.9,832.5,6.6,237.1,0
2014,1,22,16,0,783.4,1025.2,51.9,28.9,28.9,27.8,832.6,7.8,231.7,0
2014,1,22,17,0,553.4,960.9,46.8,27.3,27.3,33.3,832.7,9.3,226.5,0
2014,1,22,18,0,299.1,829.4,38.8,25.9,25.9,36.2,832.7,8.6,224.4,0
2014,1,22,19,0,59.1,435.1,20.8,22.9,22.9,44.8,833.1,6.4,224.8,0
2014,1,22,20,0,0.0,0.0,0.0,19.9,19.9,53.0,833.5,4.1,225.4,0
2014,1,22,21,0,0.0,0.0,0.0,17.5,17.5,59.0,833.9,1.4,228.4,0
2014,1,22,22,0,0.0,0.0,0.0,15.4,15.4,63.7,834.2,1.2,239.1,0
2014,1,22,23,0,0.0,0.0,0.0,13.8,13.8,66.7,834.5,3.2,10.8,0
2014,1,23,0,0,0.0,0.0,0.0,13.3,13.3,61.4,834.2,3.0,6.8,0
2014,1,23,1,0,0.0,0.0,0.0,12.4,12.4,65.6,834.6,3.1,11.3,0
2014,1,23,2,0,0.0,0.0,0.0,11.3,11.3,70.8,834.9,3.3,16.5,0
2014,1,23,3,0,0.0,0.0,0.0,10.2,10.2,69.7,835.0,3.2,25.4,0
2014,1,23,4,0,0.0,0.0,0.0,9.1,9.1,69.6,835.1,3.1,43.4,0
2014,1,23,5,0,0.0,0.0,0.0,8.0,8.0,70.3,835.1,3.1,86.1,0
2014,1,23,6,0,0.0,0.0,0.0,6.1,6.1,64.9,836.3,4.0,19.5,0
2014,1,23,7,0,61.7,0.0,61.7,9.9,9.9,54.5,836.2,3.0,15.5,0
2014,1,23,8,0,389.5,882.0,42.0,13.6,13.6,45.0,835.9,2.4,3.6,0
2014,1,23,9,0,635.7,979.8,48.7,16.9,16.9,37.5,835.6,2.6,343.7,0
2014,1,23,10,0,848.8,1030.5,53.1,19.7,19.7,32.0,835.2,3.2,323.2,0
2014,1,23,11,0,1009.7,1057.9,56.0,21.9,21.9,28.6,834.6,3.8,307.8,0
2014,1,23,12,0,1105.7,1071.4,57.6,23.5,23.5,30.4,834.0,4.1,278.7,0
2014,1,23,13,0,1128.9,1074.3,57.7,25.3,25.3,26.5,833.3,4.5,270.5,0
2014,1,23,14,0,1077.7,1067.2,56.6,26.6,26.6,25.2,832.7,5.1,257.6,0
2014,1,23,15,0,679.0,347.6,380.0,27.1,27.1,25.5,832.7,6.0,249.1,0
2014,1,23,16,0,453.5,209.9,303.7,26.5,26.5,28.5,832.9,7.2,240.3,0
2014,1,23,17,0,199.6,45.8,175.5,25.3,25.3,34.1,833.2,8.8,232.7,0
2014,1,23,18,0,294.8,819.8,37.8,23.5,23.5,37.8,834.1,9.6,220.2,0
2014,1,23,19,0,57.6,426.9,20.3,20.8,20.8,46.5,834.6,7.3,220.3,0
2014,1,23,20,0,0.0,0.0,0.0,18.3,18.3,54.8,835.2,4.9,220.1,0
2014,1,23,21,0,0.0,0.0,0.0,16.2,16.2,60.0,835.5,2.3,220.4,0
2014,1,23,22,0,0.0,0.0,0.0,14.6,14.6,63.7,835.8,0.7,220.5,0
2014,1,23,23,0,0.0,0.0,0.0,13.4,13.4,65.7,836.0,2.2,52.5,0
2014,1,24,0,0,0.0,0.0,0.0,12.7,12.7,65.4,835.6,2.8,3.6,0
2014,1,24,1,0,0.0,0.0,0.0,12.0,12.0,69.2,835.9,2.9,7.5,0
2014,1,24,2,0,0.0,0.0,0.0,11.2,11.2,74.1,836.3,3.0,11.2,0
2014,1,24,3,0,0.0,0.0,0.0,10.5,10.5,71.8,836.3,2.9,17.2,0
2014,1,24,4,0,0.0,0.0,0.0,9.7,9.7,70.5,836.3,3.0,27.8,0
2014,1,24,5,0,0.0,0.0,0.0,9.0,9.0,70.0,836.2,3.0,52.6,0
2014,1,24,6,0,0.0,0.0,0.0,8.4,8.4,62.1,836.3,3.2,30.2,0
2014,1,24,7,0,55.2,0.0,55.2,12.0,12.0,53.0,836.3,1.7,23.0,0
