Time stamp,Field incident thermal power | (MWt),PC efficiency gross,PC electrical power output gross | (MWe),PC water consumption makeup + cooling | (kg/s),Total electric power to grid | (MWe),Parasitic power condenser operation | (MWe)
10/9/20 15:00,1261.05,0.427835,117.655,78.3155,104.287,0.715133
10/9/20 16:00,1206.76,0.427775,117.638,78.3226,106.301,0.71467
10/9/20 17:00,1094.68,0.427794,117.643,78.3202,109.839,0.713504
10/9/20 18:00,779.09,0.428515,117.901,78.2677,112.887,0.708849
10/9/20 19:00,0,0.425614,117.101,78.6229,115.216,0.704688
10/9/20 20:00,0,0.424367,116.69,77.0216,115.193,0.525805
10/9/20 21:00,0,0.425202,116.93,76.9276,115.435,0.523129
10/9/20 22:00,0,0.42578,117.089,76.8581,115.596,0.521002
10/9/20 23:00,0,0.42616,117.194,76.8122,115.702,0.519519
10/10/20 00:00,0,0.425866,117.113,76.8492,115.62,0.520002
10/10/20 01:00,0,0.425473,117.005,76.8968,115.512,0.520096
10/10/20 02:00,0,0.425444,116.997,76.9003,115.504,0.519773
10/10/20 03:00,0,0.425767,117.085,76.8617,115.594,0.518807
10/10/20 04:00,0,0.426438,117.27,76.781,115.78,0.517425
10/10/20 05:00,0,0.42701,117.428,76.7125,115.939,0.516076
10/10/20 06:00,0,0.427227,117.487,76.687,115.999,0.514531
10/10/20 07:00,890.441,0.426591,117.305,76.7602,111.982,0.517942
10/10/20 08:00,1142.34,0.426238,117.215,76.8077,108.903,0.521517
10/10/20 09:00,1240.42,0.424542,116.722,76.9952,105.125,0.5259
10/10/20 10:00,1290.36,0.428836,117.929,78.198,104.242,0.706311
10/10/20 11:00,1316.78,0.428058,117.716,78.2919,102.795,0.711407
10/10/20 12:00,1328.48,0.427446,117.547,78.3671,101.592,0.714962
10/10/20 13:00,1327.28,0.427171,117.456,78.3901,101.335,0.71733
10/10/20 14:00,1313.89,0.426855,117.37,78.4274,102.19,0.71918
10/10/20 15:00,1285.05,0.426913,117.386,78.42,103.462,0.718859
10/10/20 16:00,1230.4,0.426839,117.366,78.4296,105.642,0.718178
10/10/20 17:00,1119.29,0.426864,117.372,78.4276,109.397,0.716795
10/10/20 18:00,807.803,0.428155,117.809,78.318,112.749,0.710337
10/10/20 19:00,0,0.428451,117.824,78.2429,115.937,0.70575
10/10/20 20:00,0,0.423622,116.47,77.1051,114.972,0.52619
10/10/20 21:00,0,0.42508,116.896,76.9454,115.402,0.522934
10/10/20 22:00,0,0.426137,117.187,76.8179,115.695,0.520132
10/10/20 23:00,0,0.426888,117.394,76.727,115.903,0.518137
10/11/20 00:00,0,0.427647,117.603,76.636,116.114,0.515985
10/11/20 01:00,0,0.427525,117.569,76.6514,116.081,0.515661
10/11/20 02:00,0,0.427585,117.585,76.6445,116.098,0.514888
10/11/20 03:00,0,0.427815,117.648,76.6169,116.162,0.513763
10/11/20 04:00,0,0.42812,117.732,76.5804,116.247,0.512511
10/11/20 05:00,0,0.427695,117.677,74.9552,116.362,0.341028
10/11/20 06:00,0,0.425583,117.09,75.2052,115.776,0.340344
10/11/20 07:00,894.663,0.427815,117.637,76.6102,112.297,0.514053
10/11/20 08:00,1139.8,0.42754,117.573,76.6505,109.249,0.518234
10/11/20 09:00,1235.11,0.425717,117.072,76.8695,105.517,0.522968
10/11/20 10:00,1283.24,0.423731,116.54,77.1169,103.167,0.527481
10/11/20 11:00,1307.85,0.428279,117.776,78.2637,103.074,0.708709
10/11/20 12:00,1318.11,0.428589,117.862,78.2248,102.205,0.708846
10/11/20 13:00,1316.66,0.428223,117.761,78.2674,101.935,0.711849
10/11/20 14:00,1303.15,0.427882,117.667,78.3083,102.757,0.714213
10/11/20 15:00,1274.2,0.427741,117.629,78.3259,103.948,0.714447
10/11/20 16:00,1219.42,0.427582,117.585,78.3461,106.041,0.714029
10/11/20 17:00,1108.44,0.427544,117.575,78.3518,109.67,0.712803
10/11/20 18:00,799.84,0.428177,117.816,78.3139,112.763,0.708468
10/11/20 19:00,0,0.428372,117.802,78.2509,115.917,0.703982
10/11/20 20:00,0,0.42333,116.422,77.1594,114.926,0.524865
10/11/20 21:00,0,0.424687,116.788,76.9912,115.294,0.522157
10/11/20 22:00,0,0.425531,117.021,76.889,115.529,0.519967
10/11/20 23:00,0,0.426088,117.174,76.8212,115.683,0.518486
10/12/20 00:00,0,0.426125,117.184,76.8168,115.693,0.518744
10/12/20 01:00,0,0.425564,117.03,76.8847,115.538,0.51916
10/12/20 02:00,0,0.425314,116.961,76.9151,115.469,0.519126
10/12/20 03:00,0,0.425769,117.086,76.8609,115.595,0.518129
10/12/20 04:00,0,0.426435,117.269,76.7813,115.78,0.516843
10/12/20 05:00,0,0.427085,117.449,76.7039,115.96,0.51543
10/12/20 06:00,0,0.427655,117.605,76.6344,116.118,0.513052
10/12/20 07:00,889.476,0.427054,117.429,76.7019,112.086,0.516783
10/12/20 08:00,1130.15,0.426458,117.276,76.7812,109.012,0.520679
10/12/20 09:00,1224.85,0.424389,116.68,77.0142,105.32,0.525609
10/12/20 10:00,1272.63,0.428537,117.847,78.2342,104.562,0.706734
10/12/20 11:00,1297.48,0.427452,117.549,78.3683,103.142,0.713146
10/12/20 12:00,1307.73,0.427603,117.591,78.3503,102.442,0.712564
10/12/20 13:00,1307.13,0.426907,117.384,78.4246,102.023,0.715711
10/12/20 14:00,1294.58,0.42885,117.933,79.9084,103.174,0.897921
10/12/20 15:00,1266.59,0.428934,117.957,79.8977,104.301,0.897228
10/12/20 16:00,1212.79,0.428973,117.967,79.8929,106.325,0.895952
10/12/20 17:00,1103.49,0.425523,122.39,83.6051,115.83,0.893779
10/12/20 18:00,798.996,0.427394,117.592,78.4089,112.531,0.711906
10/12/20 19:00,0,0.427795,117.643,78.3233,115.756,0.706592
10/12/20 20:00,0,0.428403,117.81,78.2504,116.136,0.701916
10/12/20 21:00,0,0.423974,116.564,77.0618,115.069,0.523446
10/12/20 22:00,0,0.425149,116.915,76.9368,115.422,0.520836
10/12/20 23:00,0,0.425911,117.125,76.8442,115.634,0.518937
10/13/20 00:00,0,0.426492,117.285,76.7744,115.794,0.518134
10/13/20 01:00,0,0.426291,117.23,76.7985,115.739,0.517907
10/13/20 02:00,0,0.426551,117.301,76.7667,115.812,0.517005
10/13/20 03:00,0,0.426824,117.376,76.7344,115.888,0.516007
10/13/20 04:00,0,0.42718,117.475,76.6922,115.987,0.514754
10/13/20 05:00,0,0.427573,117.582,76.6448,116.096,0.513373
10/13/20 06:00,0,0.426942,117.469,76.7637,115.986,0.50978
10/13/20 07:00,906.124,0.427861,117.644,76.6009,112.26,0.51373
10/13/20 08:00,1142.94,0.427565,117.58,76.6481,109.178,0.517815
10/13/20 09:00,1237.04,0.425797,117.094,76.8603,105.488,0.522581
10/13/20 10:00,1285.05,0.423985,116.571,77.0631,103.103,0.526932
10/13/20 11:00,1310.51,0.42846,117.826,78.2425,102.972,0.707766
10/13/20 12:00,1321.49,0.42862,117.87,78.2186,102.21,0.708028
10/13/20 13:00,1319.68,0.428216,117.759,78.2656,101.891,0.711117
10/13/20 14:00,1306.16,0.427758,117.634,78.3215,102.653,0.714013
10/13/20 15:00,1277.33,0.42767,117.61,78.3321,103.824,0.714223
10/13/20 16:00,1222.44,0.423711,121.965,82.1756,114.058,0.714016
10/13/20 17:00,1112.3,0.423575,122.007,82.2436,116.4,0.713194
10/13/20 18:00,807.561,0.427521,117.626,78.3906,112.551,0.710427
10/13/20 19:00,0,0.427774,117.637,78.3225,115.75,0.70586
10/13/20 20:00,0,0.428349,117.796,78.2531,116.122,0.701571
10/13/20 21:00,0,0.423913,116.547,77.0659,115.052,0.523316
10/13/20 22:00,0,0.425037,116.885,76.9473,115.392,0.520997
10/13/20 23:00,0,0.425694,117.065,76.868,115.574,0.519355
10/14/20 00:00,0,0.42442,116.715,77.0225,115.221,0.521317
10/14/20 01:00,0,0.423952,116.557,77.0618,115.064,0.521411
10/14/20 02:00,0,0.42387,116.535,77.0721,115.042,0.521056
10/14/20 03:00,0,0.424266,116.673,77.0421,115.18,0.520186
10/14/20 04:00,0,0.424859,116.836,76.9704,115.344,0.519124
10/14/20 05:00,0,0.425596,117.038,76.8814,115.548,0.51787
10/14/20 06:00,0,0.426649,117.328,76.7559,115.839,0.515426
10/14/20 07:00,893.819,0.425155,116.927,76.9427,111.548,0.519674
10/14/20 08:00,1130.15,0.425121,116.965,78.6875,108.472,0.698573
10/14/20 09:00,1224.61,0.428124,117.734,78.2848,106.151,0.705204
10/14/20 10:00,1272.51,0.426815,117.359,78.4376,104.038,0.711851
10/14/20 11:00,1297.36,0.428222,117.761,79.9893,103.141,0.897568
10/14/20 12:00,1307.61,0.428945,117.959,79.8925,102.72,0.895164
10/14/20 13:00,1305.32,0.428488,117.834,79.9479,102.437,0.899062
10/14/20 14:00,1290.96,0.428019,117.696,79.9991,103.168,0.902405
10/14/20 15:00,1260.8,0.427881,117.658,80.0169,104.224,0.903217
10/14/20 16:00,1203.98,0.425837,122.461,85.2614,112.59,1.08236
10/14/20 17:00,1090.46,0.425911,122.501,85.2637,116.519,1.07998
10/14/20 18:00,781.624,0.428777,117.978,79.9547,112.762,0.89479
10/14/20 19:00,0,0.426662,117.316,78.4517,115.424,0.711169
10/14/20 20:00,0,0.427388,117.532,78.3726,115.853,0.706376
10/14/20 21:00,0,0.428244,117.767,78.2668,116.093,0.70131
10/14/20 22:00,0,0.423681,116.485,77.0947,114.989,0.523219
10/14/20 23:00,0,0.424827,116.827,76.9727,115.334,0.520996
10/15/20 00:00,0,0.425177,116.923,76.9308,115.431,0.52003
10/15/20 01:00,0,0.42524,116.941,76.9234,115.449,0.51932
10/15/20 02:00,0,0.425601,117.04,76.8801,115.549,0.518257
10/15/20 03:00,0,0.426438,117.27,76.7796,115.781,0.516424
10/15/20 04:00,0,0.427275,117.5,76.6797,116.013,0.514239
10/15/20 05:00,0,0.427956,117.687,76.5982,116.202,0.51209
10/15/20 06:00,0,0.428135,117.761,74.8838,116.448,0.339994
10/15/20 07:00,870.053,0.427837,117.645,76.609,112.32,0.513117
10/15/20 08:00,1105.66,0.427593,117.589,76.6466,109.515,0.517105
10/15/20 09:00,1201.33,0.425567,117.03,76.8889,106.138,0.522127
10/15/20 10:00,1249.58,0.42895,117.961,78.1852,105.328,0.702308
10/15/20 11:00,1274.8,0.427788,117.642,78.3263,104.019,0.708759
10/15/20 12:00,1284.81,0.428225,117.761,78.2686,103.516,0.707977
10/15/20 13:00,1283.97,0.427751,117.632,78.3259,103.199,0.711278
10/15/20 14:00,1270.58,0.427137,117.447,78.3902,103.781,0.71413
10/15/20 15:00,1241.26,0.427085,117.433,78.3972,104.716,0.714316
10/15/20 16:00,1185.16,0.427172,117.457,78.3875,106.547,0.7138
10/15/20 17:00,1072.61,0.425878,122.457,83.5344,115.775,0.890659
10/15/20 18:00,767.871,0.427834,117.729,78.3627,112.712,0.710078
10/15/20 19:00,0,0.42806,117.716,78.2901,115.829,0.705527
10/15/20 20:00,0,0.428575,117.858,78.2298,116.184,0.701233
10/15/20 21:00,0,0.42429,116.675,77.0387,115.18,0.523092
10/15/20 22:00,0,0.42529,116.954,76.9203,115.461,0.520741
10/15/20 23:00,0,0.425891,117.12,76.847,115.628,0.519066
10/16/20 00:00,0,0.42614,117.188,76.8183,115.697,0.518261
10/16/20 01:00,0,0.426006,117.151,76.8343,115.661,0.51797
10/16/20 02:00,0,0.426162,117.194,76.8153,115.704,0.517325
10/16/20 03:00,0,0.426555,117.302,76.7685,115.813,0.516296
10/16/20 04:00,0,0.426986,117.422,76.7176,115.933,0.515139
10/16/20 05:00,0,0.42741,117.537,76.6664,116.05,0.513791
10/16/20 06:00,0,0.427567,117.58,76.6479,116.094,0.512697
10/16/20 07:00,885.495,0.426946,117.407,76.7227,112.03,0.516492
10/16/20 08:00,1115.8,0.426119,117.182,76.8254,108.954,0.520677
10/16/20 09:00,1210.02,0.424447,116.696,77.0096,105.531,0.525092
10/16/20 10:00,1258.39,0.42873,117.9,78.2133,104.873,0.705575
10/16/20 11:00,1284.21,0.428001,117.7,78.3013,103.557,0.710915
10/16/20 12:00,1295.07,0.428,117.7,78.3002,102.777,0.711214
10/16/20 13:00,1294.46,0.427566,117.581,78.3526,102.392,0.714619
10/16/20 14:00,1281.43,0.426795,117.354,78.4361,103.01,0.717683
10/16/20 15:00,1252.84,0.426678,117.321,78.4506,104.107,0.718054
10/16/20 16:00,1198.07,0.425612,122.316,83.5314,111.54,0.896645
10/16/20 17:00,1087.69,0.425614,122.447,83.6118,116.651,0.89502
10/16/20 18:00,787.053,0.427757,117.703,78.3712,112.662,0.711373
10/16/20 19:00,0,0.428064,117.717,78.2904,115.829,0.706691
10/16/20 20:00,0,0.428619,117.87,78.2243,116.195,0.702311
10/16/20 21:00,0,0.424378,116.703,77.0298,115.207,0.5239
10/16/20 22:00,0,0.425292,116.955,76.9197,115.461,0.521613
10/16/20 23:00,0,0.425962,117.139,76.8383,115.647,0.519874
10/17/20 00:00,0,0.426707,117.344,76.7498,115.854,0.517652
10/17/20 01:00,0,0.426643,117.326,76.7574,115.836,0.517297
10/17/20 02:00,0,0.426934,117.407,76.7223,115.918,0.516428
10/17/20 03:00,0,0.427212,117.483,76.6897,115.995,0.515239
10/17/20 04:00,0,0.427661,117.606,76.636,116.119,0.513698
10/17/20 05:00,0,0.428143,117.739,76.5786,116.253,0.512093
10/17/20 06:00,0,0.428191,117.752,76.5707,116.267,0.511643
10/17/20 07:00,894.181,0.427654,117.584,76.6245,112.177,0.515373
10/17/20 08:00,1126.05,0.427452,117.549,76.6622,109.185,0.519267
10/17/20 09:00,1221.23,0.426062,117.166,76.8293,105.733,0.523519
10/17/20 10:00,1270.21,0.424722,116.77,76.9734,103.568,0.527517
10/17/20 11:00,1296.51,0.429005,117.976,78.1786,103.447,0.707737
10/17/20 12:00,1307.73,0.42851,117.84,78.2384,102.439,0.70975
10/17/20 13:00,1306.29,0.428152,117.741,78.2807,102.172,0.712659
10/17/20 14:00,1292.05,0.427799,117.645,78.3234,103.07,0.714939
10/17/20 15:00,1261.89,0.427878,117.666,78.3138,104.283,0.714594
10/17/20 16:00,0,0.427506,117.564,78.3591,115.669,0.713757
10/17/20 17:00,1091.43,0.427811,117.648,78.3229,109.752,0.71235
10/17/20 18:00,784.64,0.428381,117.86,78.287,112.823,0.707942
10/17/20 19:00,0,0.428648,117.878,78.2225,115.993,0.703216
10/17/20 20:00,0,0.42434,116.691,77.0359,115.194,0.524094
10/17/20 21:00,0,0.4258,117.094,76.8611,115.601,0.520841
10/17/20 22:00,0,0.426752,117.356,76.7458,115.865,0.518427
10/17/20 23:00,0,0.427254,117.495,76.6847,116.006,0.516723
10/18/20 00:00,0,0.427522,117.568,76.6526,116.08,0.51563
10/18/20 01:00,0,0.427419,117.54,76.665,116.052,0.515435
10/18/20 02:00,0,0.427445,117.547,76.6614,116.059,0.514952
10/18/20 03:00,0,0.427717,117.622,76.6294,116.135,0.513763
10/18/20 04:00,0,0.428156,117.742,76.5773,116.257,0.512223
10/18/20 05:00,0,0.42089,115.748,75.7442,114.434,0.340804
10/18/20 06:00,0,0.428055,117.715,76.589,116.229,0.51232
10/18/20 07:00,889.838,0.427542,117.554,76.6397,112.146,0.516179
10/18/20 08:00,1121.59,0.427379,117.529,76.6721,109.188,0.520203
10/18/20 09:00,0,0.425433,116.993,76.9068,115.287,0.524104
10/18/20 10:00,423.807,0.424521,116.751,77.021,111.539,0.527844
10/18/20 11:00,1291.57,0.424228,116.637,77.0346,102.345,0.531102
10/18/20 12:00,1302.3,0.423889,116.545,77.0781,101.317,0.531262
10/18/20 13:00,511.391,0.428892,117.966,78.2061,112.3,0.711011
10/18/20 14:00,448.538,0.428495,117.832,78.237,112.475,0.713501
10/18/20 15:00,337.067,0.428115,117.808,78.3313,112.933,0.713629
10/18/20 16:00,0,0.427542,117.574,78.354,115.678,0.713507
10/18/20 17:00,0,0.4273,117.507,78.3842,115.821,0.712737
10/18/20 18:00,0,0.427925,117.679,78.3071,115.996,0.708809
10/18/20 19:00,0,0.42822,117.76,78.2723,116.081,0.704726
10/18/20 20:00,0,0.385511,76.9079,58.9953,75.6884,0.350556
10/18/20 21:00,0,0,0,0,-0.605,0
10/18/20 22:00,0,0,0,0,-0.605,0
10/18/20 23:00,0,0,0,0,-0.605,0
10/19/20 00:00,0,0,0,0,-0.605,0
10/19/20 01:00,0,0,0,0,-0.605,0
10/19/20 02:00,0,0,0,0,-0.605,0
10/19/20 03:00,0,0,0,0,-0.605,0
10/19/20 04:00,0,0,0,0,-0.605,0
10/19/20 05:00,0,0,0,0,-0.605,0
10/19/20 06:00,0,0,0,0,-0.605,0
10/19/20 07:00,895.87,0,0,0,-4.66453,0
10/19/20 08:00,0,0,0,0,-0.8139,0
10/19/20 09:00,1222.44,0.105306,28.959,19.054,17.9136,0.130308
10/19/20 10:00,1271.66,0.424007,116.577,77.0591,103.324,0.529679
10/19/20 11:00,1297.6,0.428793,117.918,78.2014,103.279,0.710317
10/19/20 12:00,1308.7,0.428178,117.749,78.2758,102.092,0.713555
10/19/20 13:00,1305.92,0.42796,117.689,78.3019,101.872,0.715953
10/19/20 14:00,1290.72,0.427674,117.611,78.3366,102.886,0.718155
10/19/20 15:00,1259.12,0.427618,117.595,78.3438,104.179,0.718043
10/19/20 16:00,1200.48,0.427473,117.555,78.3623,106.285,0.717572
10/19/20 17:00,1084.43,0.427331,117.516,78.3808,109.746,0.71645
10/19/20 18:00,776.798,0.428605,117.917,78.2532,112.886,0.709026
10/19/20 19:00,0,0.426163,117.253,76.8443,115.542,0.528833
10/19/20 20:00,0,0.423933,116.551,77.0653,115.053,0.525708
10/19/20 21:00,0,0.425011,116.878,76.9537,115.382,0.522839
10/19/20 22:00,0,0.425796,117.093,76.859,115.6,0.52052
10/19/20 23:00,0,0.42622,117.21,76.8074,115.718,0.51907
10/20/20 00:00,0,0.427405,117.536,76.6662,116.047,0.515793
10/20/20 01:00,0,0.427263,117.497,76.6836,116.008,0.515565
10/20/20 02:00,0,0.427261,117.496,76.684,116.008,0.514952
10/20/20 03:00,0,0.427427,117.542,76.6638,116.054,0.513988
10/20/20 04:00,0,0.427758,117.633,76.6235,116.146,0.512671
10/20/20 05:00,0,0.428143,117.739,76.5769,116.253,0.511325
10/20/20 06:00,0,0.427719,117.622,76.6287,116.135,0.511932
10/20/20 07:00,870.897,0.418158,104.372,69.3478,99.1908,0.344018
10/20/20 08:00,1099.51,0.427075,117.445,76.7065,109.268,0.51978
10/20/20 09:00,1195.06,0.425843,117.106,76.855,106.108,0.523712
10/20/20 10:00,1243.91,0.424764,116.782,76.9679,104.163,0.527323
10/20/20 11:00,1269.01,0.428041,117.786,78.3428,103.927,0.707097
10/20/20 12:00,479.422,0.428231,117.783,78.2826,112.272,0.711878
10/20/20 13:00,509.461,0.428037,117.729,78.3045,112.062,0.714066
10/20/20 14:00,1263.7,0.427913,117.676,78.3079,103.646,0.715924
10/20/20 15:00,1232.7,0.427788,117.642,78.3229,104.782,0.716105
10/20/20 16:00,1174.67,0.427575,117.584,78.3493,106.682,0.715927
10/20/20 17:00,1058.85,0.427337,117.517,78.3783,109.894,0.715283
10/20/20 18:00,753.997,0.427711,117.695,78.3783,112.694,0.710559
10/20/20 19:00,0,0.427873,117.665,78.3123,115.777,0.706301
10/20/20 20:00,0,0.428328,117.79,78.258,116.115,0.702218
10/20/20 21:00,0,0.423507,116.437,77.1179,114.94,0.524252
10/20/20 22:00,0,0.424534,116.746,77.0105,115.252,0.522061
10/20/20 23:00,0,0.424933,116.856,76.9622,115.363,0.520804
10/21/20 00:00,0,0.426519,117.292,76.7731,115.801,0.518265
10/21/20 01:00,0,0.426354,117.247,76.7934,115.756,0.517974
10/21/20 02:00,0,0.426396,117.259,76.7885,115.768,0.517394
10/21/20 03:00,0,0.426466,117.278,76.7806,115.787,0.516847
10/21/20 04:00,0,0.404906,94.5169,66.4587,93.2571,0.344212
10/21/20 05:00,0,0,0,0,-0.605,0
10/21/20 06:00,0,0,0,0,-0.605,0
10/21/20 07:00,877.653,0,0,0,-4.64782,0
10/21/20 08:00,1104.21,0.346799,95.3472,62.8539,87.1964,0.427681
10/21/20 09:00,1200.12,0.428999,117.974,78.1808,106.692,0.703084
10/21/20 10:00,1249.83,0.428401,117.81,78.2526,104.877,0.70798
10/21/20 11:00,1276,0.427832,117.654,78.3238,103.646,0.712637
10/21/20 12:00,1287.22,0.427385,117.53,78.3771,102.562,0.715067
10/21/20 13:00,1286.5,0.427109,117.44,78.4009,102.231,0.717434
10/21/20 14:00,1273.23,0.426705,117.329,78.4499,103.078,0.719521
10/21/20 15:00,1243.19,0.429089,117.999,79.8795,104.727,0.899904
10/21/20 16:00,1186.73,0.428971,117.967,79.8934,106.688,0.899244
10/21/20 17:00,1074.17,0.428883,117.942,79.9042,110.018,0.898001
10/21/20 18:00,777.16,0.427008,117.43,78.4232,112.387,0.714481
10/21/20 19:00,0,0.427405,117.536,78.3717,115.645,0.709843
10/21/20 20:00,0,0.427921,117.678,78.3069,116,0.705271
10/21/20 21:00,0,0.428606,117.866,78.2253,116.193,0.700802
10/21/20 22:00,0,0.424109,116.6,77.0446,115.105,0.523091
10/21/20 23:00,0,0.424946,116.86,76.9616,115.366,0.521061
10/22/20 00:00,0,0.426351,117.246,76.793,115.755,0.518715
10/22/20 01:00,0,0.4264,117.26,76.7873,115.769,0.518005
10/22/20 02:00,0,0.426665,117.332,76.7558,115.843,0.517007
10/22/20 03:00,0,0.426928,117.406,76.7247,115.917,0.516042
10/22/20 04:00,0,0.427225,117.487,76.6886,115.999,0.514788
10/22/20 05:00,0,0.427582,117.584,76.6456,116.097,0.513504
10/22/20 06:00,0,0.428127,117.735,76.5795,116.249,0.511031
10/22/20 07:00,910.588,0.427389,117.536,76.6722,112.039,0.515306
10/22/20 08:00,1127.98,0.426871,117.389,76.7333,108.924,0.519746
10/22/20 09:00,1220.15,0.425285,116.953,76.9239,105.523,0.524225
10/22/20 10:00,1268.28,0.426863,117.456,78.4847,104.12,0.704212
10/22/20 11:00,1293.62,0.428383,117.805,78.2531,103.333,0.709401
10/22/20 12:00,1304.72,0.428694,117.89,78.2134,102.566,0.70872
10/22/20 13:00,1303.51,0.42841,117.812,78.2454,102.196,0.711471
10/22/20 14:00,1290.24,0.428172,117.747,78.2733,103.101,0.713555
10/22/20 15:00,1260.92,0.428077,117.721,78.2855,104.247,0.7142
10/22/20 16:00,1206.28,0.427915,117.677,78.3063,106.26,0.714219
10/22/20 17:00,1097.1,0.427813,117.649,78.3202,109.738,0.713586
10/22/20 18:00,808.406,0.428157,117.806,78.317,112.721,0.710038
10/22/20 19:00,0,0.428297,117.781,78.2635,115.894,0.706177
10/22/20 20:00,0,0.428694,117.891,78.2174,116.216,0.70244
10/22/20 21:00,0,0.424259,116.644,77.0302,115.148,0.524222
10/22/20 22:00,0,0.425197,116.929,76.9325,115.435,0.521934
10/22/20 23:00,0,0.425707,117.069,76.8699,115.577,0.52042
10/23/20 00:00,0,0.426957,117.413,76.7181,115.922,0.518429
10/23/20 01:00,0,0.4266,117.315,76.761,115.824,0.518426
10/23/20 02:00,0,0.426507,117.289,76.7719,115.798,0.518167
10/23/20 03:00,0,0.426867,117.388,76.7292,115.898,0.517234
10/23/20 04:00,0,0.427227,117.487,76.6866,115.998,0.516013
10/23/20 05:00,0,0.427664,117.607,76.6343,116.119,0.514698
10/23/20 06:00,0,0.427543,117.574,76.6508,116.086,0.514407
10/23/20 07:00,923.496,0.427226,117.486,76.6899,111.947,0.517626
10/23/20 08:00,1137.03,0.42717,117.471,76.6979,108.902,0.52104
10/23/20 09:00,1227.63,0.426092,117.175,76.8269,105.586,0.52507
10/23/20 10:00,1274.92,0.425194,116.928,76.934,103.571,0.528973
10/23/20 11:00,1299.77,0.424189,116.626,77.0384,102.093,0.532394
10/23/20 12:00,1310.39,0.428494,117.835,78.2399,102.114,0.712766
10/23/20 13:00,1309.54,0.428374,117.802,78.2527,101.802,0.715055
10/23/20 14:00,1296.51,0.428119,117.732,78.2831,102.836,0.717293
10/23/20 15:00,1267.56,0.428123,117.733,78.2827,104.114,0.717023
10/23/20 16:00,1213.27,0.428011,117.703,78.2972,106.213,0.716368
10/23/20 17:00,1104.58,0.427941,117.684,78.3069,109.745,0.715115
10/23/20 18:00,817.454,0.423908,116.578,77.0865,111.663,0.531231
10/23/20 19:00,0,0.424356,116.682,77.0218,114.973,0.528196
10/23/20 20:00,0,0.425157,116.918,76.9356,115.421,0.525164
10/23/20 21:00,0,0.426035,117.159,76.83,115.665,0.522134
10/23/20 22:00,0,0.42679,117.367,76.7388,115.875,0.519589
10/23/20 23:00,0,0.427186,117.477,76.6914,115.987,0.51785
10/24/20 00:00,0,0.428379,117.828,76.5621,116.342,0.513229
10/24/20 01:00,0,0.428587,117.861,76.522,116.376,0.512711
10/24/20 02:00,0,0.425466,117.057,76.9408,115.573,0.511687
10/24/20 03:00,0,0.411626,113.153,76.8421,111.841,0.340521
10/24/20 04:00,0,0.413731,113.774,76.615,112.463,0.339379
10/24/20 05:00,0,0.415713,114.322,76.3776,113.012,0.338302
10/24/20 06:00,0,0.411746,113.202,76.8384,111.89,0.339768
10/24/20 07:00,941.592,0.4285,117.835,76.5335,112.248,0.51287
10/24/20 08:00,1152.59,0.428126,117.734,76.5804,109.01,0.516825
10/24/20 09:00,1242.23,0.427254,117.495,76.6848,105.668,0.521139
10/24/20 10:00,1288.91,0.425964,117.14,76.8398,103.54,0.525198
10/24/20 11:00,1313.89,0.424407,116.685,77.0109,101.938,0.529002
10/24/20 12:00,1324.62,0.424761,116.781,76.9697,101.043,0.529068
10/24/20 13:00,1322.81,0.424067,116.593,77.0533,100.596,0.530907
10/24/20 14:00,1309.06,0.429008,117.977,78.1761,102.909,0.709633
10/24/20 15:00,1279.74,0.429043,117.986,78.1714,104.156,0.70985
10/24/20 16:00,1225.34,0.429053,117.989,78.1699,106.3,0.709334
10/24/20 17:00,1117.73,0.425414,122.344,81.8969,116.159,0.708257
10/24/20 18:00,834.585,0.424005,116.604,77.0755,111.653,0.529518
10/24/20 19:00,0,0.424696,116.791,76.9911,115.084,0.526421
10/24/20 20:00,0,0.425531,117.021,76.8913,115.525,0.523454
10/24/20 21:00,0,0.426401,117.26,76.7872,115.767,0.520974
10/24/20 22:00,0,0.427017,117.429,76.7131,115.938,0.519107
10/24/20 23:00,0,0.4273,117.508,76.6794,116.018,0.517788
10/25/20 00:00,0,0.427876,117.666,76.6096,116.177,0.516055
10/25/20 01:00,0,0.427633,117.599,76.6396,116.11,0.516244
10/25/20 02:00,0,0.427583,117.585,76.6462,116.096,0.515889
10/25/20 03:00,0,0.427716,117.621,76.6306,116.133,0.515085
10/25/20 04:00,0,0.427978,117.693,76.5994,116.206,0.513993
10/25/20 05:00,0,0.428315,117.786,76.5591,116.3,0.512773
10/25/20 06:00,0,0.42808,117.722,76.5854,116.236,0.512221
10/25/20 07:00,949.072,0.427454,117.573,76.6765,111.962,0.516176
10/25/20 08:00,1152.83,0.426806,117.371,76.7407,108.659,0.520359
10/25/20 09:00,1239.57,0.425171,116.921,76.9372,105.203,0.525031
10/25/20 10:00,1284.57,0.429086,117.998,78.1695,104.389,0.705542
10/25/20 11:00,1308.34,0.42836,117.799,78.2556,103.061,0.710694
10/25/20 12:00,1317.87,0.428857,117.935,78.1967,102.268,0.709414
10/25/20 13:00,1316.18,0.428433,117.819,78.2457,101.843,0.712678
10/25/20 14:00,1302.67,0.427962,117.689,78.3032,102.768,0.715684
10/25/20 15:00,1273.95,0.427958,117.688,78.3037,103.954,0.71525
10/25/20 16:00,1220.39,0.424342,122.058,82.0472,115.065,0.714159
10/25/20 17:00,1114.47,0.424342,122.181,82.1236,116.576,0.712561
