"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Dec 3, 02:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 03:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 04:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 05:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 07:00 am",0,0,0,0,574,290,290,0,0
"Dec 3, 08:00 am",0,0,0,0,574,290,290,290,0
"Dec 3, 09:00 am",0,0,0,0,574,290,290,290,0
"Dec 3, 10:00 am",0,0,0,0,574,290,290,14.0011,0
"Dec 3, 11:00 am",15.1092,0,0,0,573.826,290,290,353.363,0.199705
"Dec 3, 12:00 pm",88.6736,0.305573,26.7005,16.6781,573.323,290.33,289.523,573.323,0.963726
"Dec 3, 01:00 pm",87.3785,0.444499,38.8396,24.2434,573.304,290.465,289.551,573.304,0.963055
"Dec 3, 02:00 pm",87.3785,0.444127,38.8071,24.2575,573.337,290.497,289.546,573.337,0.961346
"Dec 3, 03:00 pm",87.3785,0.443415,38.745,24.2851,573.303,290.566,289.556,573.303,0.957689
"Dec 3, 04:00 pm",87.3785,0.442601,38.6738,24.3169,573.241,290.647,289.592,573.241,0.950763
"Dec 3, 05:00 pm",87.3785,0.441522,38.5796,24.3589,573.395,290.738,289.754,573.395,0.93571
"Dec 3, 06:00 pm",87.3788,0.440421,38.4834,24.4023,573.3,290.847,290.753,573.3,0.891997
"Dec 3, 07:00 pm",87.368,0.441043,38.533,24.3754,569.873,291.013,290,0,0
"Dec 3, 08:00 pm",87.3831,0.442666,38.6815,24.3162,569.78,290.871,290,0,0
"Dec 3, 09:00 pm",87.3907,0.44416,38.8154,24.2602,569.675,290.74,290,0,0
"Dec 3, 10:00 pm",87.3492,0.434152,37.9229,24.0878,569.555,291.675,290,0,0
"Dec 3, 11:00 pm",87.3784,0.435699,38.0707,24.0358,569.413,291.544,290,0,0
"Dec 4, 12:00 am",87.3789,0.438081,38.279,23.9448,569.241,291.333,290,0,0
"Dec 4, 01:00 am",87.3789,0.439519,38.4047,23.8895,569.023,291.214,290,0,0
"Dec 4, 02:00 am",87.3789,0.440929,38.5279,23.8352,568.727,291.104,290,0,0
"Dec 4, 03:00 am",87.379,0.441752,38.5998,23.8037,568.256,291.06,290,0,0
"Dec 4, 04:00 am",2.17779,0.0506089,0.885372,0.631923,573.233,288.287,290,0,0
"Dec 4, 05:00 am",0,0,0,0,574,290,290,0,0
"Dec 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 4, 07:00 am",44.5422,0.00432037,0.377507,0.232021,573.652,290.006,290.005,434.425,0.476611
"Dec 4, 08:00 am",87.3784,0.43998,38.4448,23.8703,573.373,290.884,290.791,573.373,0.958372
"Dec 4, 09:00 am",87.3784,0.437763,38.2511,23.9556,573.157,291.107,290.537,573.157,0.96383
"Dec 4, 10:00 am",87.3786,0.435928,38.0908,24.0261,573.366,291.268,290.543,573.366,0.964743
"Dec 4, 11:00 am",87.3662,0.434189,37.9334,24.0895,573.337,291.432,290.553,573.337,0.963832
"Dec 4, 12:00 pm",87.3785,0.443359,38.74,24.287,573.332,290.57,290.162,573.332,0.963656
"Dec 4, 01:00 pm",87.3785,0.44333,38.7375,24.2877,573.305,290.574,290.085,573.305,0.962274
"Dec 4, 02:00 pm",91.122,0.441396,40.2209,25.3119,573.301,291.228,290.523,573.301,0.940849
"Dec 4, 03:00 pm",91.1767,0.441336,40.2395,25.3282,573.47,291.23,291.204,573.47,0.90082
"Dec 4, 04:00 pm",91.153,0.440561,40.1584,25.3536,573.466,291.3,291.274,573.466,0.893063
"Dec 4, 05:00 pm",91.0283,0.439779,40.0323,25.3538,573.161,291.376,291.351,573.161,0.884635
"Dec 4, 06:00 pm",91.116,0.441676,40.2438,25.2996,573.259,291.204,291.178,573.259,0.889466
"Dec 4, 07:00 pm",87.3785,0.444035,38.7991,24.2608,571.711,290.611,290,0,0
"Dec 4, 08:00 pm",87.3931,0.436405,38.1388,24.5598,571.627,291.333,290,0,0
"Dec 4, 09:00 pm",87.3785,0.435312,38.0369,24.0499,571.533,291.439,290,0,0
"Dec 4, 10:00 pm",87.3786,0.436798,38.1668,23.9928,571.427,291.306,290,0,0
"Dec 4, 11:00 pm",87.3785,0.43824,38.2927,23.9372,571.305,291.178,290,0,0
"Dec 5, 12:00 am",87.3786,0.441194,38.5509,23.8242,571.161,290.911,290,0,0
"Dec 5, 01:00 am",87.3785,0.44245,38.6606,23.7758,570.989,290.806,290,0,0
"Dec 5, 02:00 am",87.3785,0.443524,38.7544,23.7344,570.771,290.721,290,0,0
"Dec 5, 03:00 am",87.3785,0.444268,38.8195,23.706,570.475,290.673,290,0,0
"Dec 5, 04:00 am",87.3719,0.444616,38.8469,23.6911,570.01,290.672,290,0,0
"Dec 5, 05:00 am",5.77634,0.134234,2.34831,1.66895,572.515,285.412,290,0,0
"Dec 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 5, 07:00 am",44.5108,0.00415486,0.363045,0.223705,573.651,290.007,290.006,434.321,0.475903
"Dec 5, 08:00 am",87.3784,0.43928,38.3836,23.8966,573.37,290.951,290.533,573.37,0.957792
"Dec 5, 09:00 am",87.3786,0.437033,38.1874,23.9831,573.155,291.177,290.535,573.155,0.963258
"Dec 5, 10:00 am",87.4627,0.435378,38.0794,24.0681,573.363,291.331,290.534,573.363,0.964078
"Dec 5, 11:00 am",87.3177,0.436868,38.1464,23.9721,573.331,291.173,290.425,573.331,0.963062
"Dec 5, 12:00 pm",87.3785,0.444032,38.7989,24.2604,573.33,290.507,290.104,573.33,0.964507
"Dec 5, 01:00 pm",87.3785,0.444122,38.8067,24.2565,573.32,290.499,290.022,573.32,0.96392
"Dec 5, 02:00 pm",91.1531,0.442218,40.3095,25.286,573.323,291.154,290.452,573.323,0.945162
"Dec 5, 03:00 pm",91.0957,0.441776,40.2439,25.2894,573.189,291.196,291.171,573.189,0.909015
"Dec 5, 04:00 pm",91.0681,0.440938,40.1553,25.3165,573.179,291.272,291.246,573.179,0.900169
"Dec 5, 05:00 pm",91.0374,0.439769,40.0354,25.3564,573.189,291.377,291.351,573.189,0.890019
"Dec 5, 06:00 pm",91.0817,0.44046,40.1178,25.3402,573.261,291.313,291.287,573.261,0.890132
"Dec 5, 07:00 pm",87.3785,0.442439,38.6597,24.3229,571.927,290.746,290,0,0
"Dec 5, 08:00 pm",87.3785,0.443534,38.7554,24.2807,571.843,290.649,290,0,0
"Dec 5, 09:00 pm",87.3787,0.445005,38.8839,24.224,571.75,290.518,290,0,0
"Dec 5, 10:00 pm",87.3099,0.434768,37.9595,24.0534,571.644,291.475,290,0,0
"Dec 5, 11:00 pm",87.3787,0.436143,38.1096,24.0183,571.522,291.362,290,0,0
"Dec 6, 12:00 am",87.3785,0.438753,38.3376,23.9184,571.38,291.126,290,0,0
"Dec 6, 01:00 am",87.3788,0.44009,38.4545,23.867,571.208,291.011,290,0,0
"Dec 6, 02:00 am",87.3785,0.441619,38.588,23.8081,570.991,290.884,290,0,0
"Dec 6, 03:00 am",87.3785,0.442415,38.6576,23.7778,570.696,290.83,290,0,0
"Dec 6, 04:00 am",87.3785,0.443005,38.7091,23.7556,570.236,290.807,290,0,0
"Dec 6, 05:00 am",6.66801,0.154959,2.7108,1.93272,572.365,284.697,290,0,0
"Dec 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 6, 07:00 am",44.3279,0.00323231,0.282435,0.173803,573.651,290.005,290.004,433.727,0.473932
"Dec 6, 08:00 am",87.3784,0.43966,38.4168,23.8843,573.369,290.915,290.497,573.369,0.957908
"Dec 6, 09:00 am",87.3785,0.437479,38.2262,23.9682,573.156,291.134,290.496,573.156,0.963556
"Dec 6, 10:00 am",87.3788,0.435973,38.0948,24.026,573.365,291.264,290.486,573.365,0.964489
"Dec 6, 11:00 am",87.3664,0.434677,37.9762,24.0725,573.334,291.386,290.479,573.334,0.963428
"Dec 6, 12:00 pm",87.3785,0.441988,38.6202,24.3419,573.322,290.699,290.155,573.322,0.96361
"Dec 6, 01:00 pm",87.3785,0.442252,38.6433,24.3312,573.312,290.675,290.066,573.312,0.963035
"Dec 6, 02:00 pm",91.098,0.440322,40.1125,25.3508,573.322,291.324,290.615,573.322,0.944035
"Dec 6, 03:00 pm",91.0446,0.440078,40.0667,25.347,573.183,291.349,291.323,573.183,0.907897
"Dec 6, 04:00 pm",91.0337,0.439623,40.0205,25.3625,573.191,291.39,291.364,573.191,0.902239
"Dec 6, 05:00 pm",91.0214,0.438908,39.9501,25.3883,573.216,291.454,291.428,573.216,0.895172
"Dec 6, 06:00 pm",91.1133,0.441306,40.2088,25.3152,573.283,291.237,291.211,573.283,0.894759
"Dec 6, 07:00 pm",87.3785,0.443313,38.736,24.2898,571.944,290.663,290,0,0
"Dec 6, 08:00 pm",87.3785,0.444324,38.8244,24.2508,571.86,290.574,290,0,0
"Dec 6, 09:00 pm",87.3621,0.434156,37.9288,24.0908,571.767,291.531,290,0,0
"Dec 6, 10:00 pm",87.3788,0.435848,38.0839,24.0301,571.661,291.381,290,0,0
"Dec 6, 11:00 pm",87.3785,0.437335,38.2136,23.9728,571.539,291.249,290,0,0
"Dec 7, 12:00 am",87.3785,0.442287,38.6464,23.7826,571.396,290.794,290,0,0
"Dec 7, 01:00 am",87.3785,0.443206,38.7267,23.7472,571.224,290.72,290,0,0
"Dec 7, 02:00 am",87.3785,0.444005,38.7965,23.7165,571.006,290.66,290,0,0
"Dec 7, 03:00 am",87.3557,0.443174,38.7138,23.7462,570.711,290.755,290,0,0
"Dec 7, 04:00 am",87.4005,0.433418,37.881,23.5801,570.25,291.704,290,0,0
"Dec 7, 05:00 am",6.46114,0.150142,2.62671,1.86377,572.422,284.861,290,0,0
"Dec 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 7, 07:00 am",46.024,0.0118821,1.03824,0.632942,573.655,290.012,290.01,439.243,0.49316
"Dec 7, 08:00 am",87.3784,0.442154,38.6348,23.787,573.392,290.679,290.597,573.392,0.959158
"Dec 7, 09:00 am",87.3784,0.439809,38.4298,23.8771,573.184,290.912,290.422,573.184,0.964615
"Dec 7, 10:00 am",87.3784,0.43821,38.2901,23.9383,573.385,291.051,290.422,573.385,0.965468
"Dec 7, 11:00 am",87.3787,0.436798,38.1668,23.9924,573.356,291.186,290.42,573.356,0.964513
"Dec 7, 12:00 pm",87.3785,0.444428,38.8334,24.2457,573.319,290.47,290.091,573.319,0.961686
"Dec 7, 01:00 pm",87.3785,0.444423,38.833,24.2456,573.319,290.471,290,573.319,0.962729
"Dec 7, 02:00 pm",91.18,0.442398,40.3379,25.2862,573.388,291.137,290.822,573.388,0.928312
"Dec 7, 03:00 pm",91.1176,0.442307,40.3019,25.2742,573.209,291.148,291.123,573.209,0.912577
"Dec 7, 04:00 pm",91.1057,0.441716,40.2428,25.2952,573.224,291.201,291.175,573.224,0.908561
"Dec 7, 05:00 pm",91.0831,0.440629,40.1338,25.3338,573.251,291.298,291.272,573.251,0.901947
"Dec 7, 06:00 pm",91.116,0.441697,40.2457,25.299,573.257,291.202,291.176,573.257,0.889449
"Dec 7, 07:00 pm",87.3785,0.443365,38.7406,24.2872,571.957,290.658,290,0,0
"Dec 7, 08:00 pm",87.3785,0.44434,38.8258,24.2497,571.873,290.572,290,0,0
"Dec 7, 09:00 pm",87.3294,0.437915,38.2429,24.4857,571.779,291.173,290,0,0
"Dec 7, 10:00 pm",87.3657,0.434848,37.9908,24.0647,571.673,291.473,290,0,0
"Dec 7, 11:00 pm",87.3788,0.435866,38.0855,24.0289,571.551,291.386,290,0,0
"Dec 8, 12:00 am",87.3787,0.440524,38.4924,23.8503,571.409,290.958,290,0,0
"Dec 8, 01:00 am",87.3785,0.441519,38.5793,23.8118,571.236,290.876,290,0,0
"Dec 8, 02:00 am",87.3785,0.442386,38.655,23.7784,571.019,290.81,290,0,0
"Dec 8, 03:00 am",87.3785,0.442701,38.6826,23.7665,570.725,290.801,290,0,0
"Dec 8, 04:00 am",87.3785,0.4429,38.6999,23.7591,570.265,290.815,290,0,0
"Dec 8, 05:00 am",6.72051,0.156058,2.73228,1.94917,572.364,284.661,290,0,0
"Dec 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 8, 07:00 am",45.8959,0.0111477,0.974068,0.601427,573.651,290.019,290.017,438.823,0.49078
"Dec 8, 08:00 am",87.3784,0.438712,38.3339,23.92,573.384,291.003,290.53,573.384,0.957705
"Dec 8, 09:00 am",87.3788,0.436144,38.1097,24.019,573.176,291.259,290.537,573.176,0.963591
"Dec 8, 10:00 am",87.3663,0.434184,37.933,24.0912,573.379,291.43,290.539,573.379,0.964754
"Dec 8, 11:00 am",87.3785,0.444466,38.8368,24.2454,573.348,290.465,290.394,573.348,0.963931
"Dec 8, 12:00 pm",87.3785,0.444082,38.8032,24.2599,573.298,290.504,290.072,573.298,0.959775
"Dec 8, 01:00 pm",87.3785,0.444148,38.8089,24.2574,573.31,290.497,289.979,573.31,0.961793
"Dec 8, 02:00 pm",91.1888,0.442181,40.3219,25.2989,573.433,291.155,290.455,573.433,0.931901
"Dec 8, 03:00 pm",91.1002,0.44174,40.2426,25.2941,573.206,291.199,291.174,573.206,0.912123
"Dec 8, 04:00 pm",91.0851,0.441071,40.175,25.3173,573.219,291.259,291.233,573.219,0.907573
"Dec 8, 05:00 pm",91.0682,0.440247,40.0925,25.3463,573.239,291.332,291.306,573.239,0.899885
"Dec 8, 06:00 pm",91.0548,0.439716,40.0382,25.364,573.246,291.38,291.354,573.246,0.887411
"Dec 8, 07:00 pm",87.3785,0.442053,38.6259,24.338,571.953,290.78,290,0,0
"Dec 8, 08:00 pm",87.3785,0.443358,38.74,24.2873,571.869,290.664,290,0,0
"Dec 8, 09:00 pm",87.3749,0.444922,38.875,24.226,571.776,290.523,290,0,0
"Dec 8, 10:00 pm",87.3789,0.435145,38.0225,24.0565,571.67,291.447,290,0,0
"Dec 8, 11:00 pm",87.3786,0.436984,38.1831,23.9857,571.548,291.281,290,0,0
"Dec 9, 12:00 am",87.3785,0.438895,38.35,23.9131,571.405,291.111,290,0,0
"Dec 9, 01:00 am",87.3785,0.439906,38.4383,23.8742,571.232,291.026,290,0,0
"Dec 9, 02:00 am",87.3786,0.441066,38.5398,23.8296,571.015,290.933,290,0,0
"Dec 9, 03:00 am",87.3785,0.442706,38.683,23.7665,570.72,290.801,290,0,0
"Dec 9, 04:00 am",87.3785,0.444148,38.809,23.7109,570.258,290.699,290,0,0
"Dec 9, 05:00 am",6.72749,0.156339,2.73498,1.94487,572.358,284.649,290,0,0
"Dec 9, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 9, 07:00 am",45.1155,0.00726588,0.634881,0.386373,573.652,290.007,290.005,436.288,0.482658
"Dec 9, 08:00 am",87.3784,0.442868,38.6971,23.7591,573.38,290.613,290.534,573.38,0.95841
"Dec 9, 09:00 am",87.3788,0.440596,38.4987,23.8466,573.17,290.839,290.348,573.17,0.964074
"Dec 9, 10:00 am",87.3784,0.438964,38.3559,23.9092,573.375,290.98,290.35,573.375,0.965045
"Dec 9, 11:00 am",87.3785,0.437489,38.2272,23.9657,573.346,291.121,290.353,573.346,0.964314
"Dec 9, 12:00 pm",87.3785,0.44509,38.8913,24.2201,573.307,290.409,290.023,573.307,0.961214
"Dec 9, 01:00 pm",87.3785,0.444847,38.8701,24.229,573.312,290.431,289.946,573.312,0.962535
"Dec 9, 02:00 pm",91.1474,0.442884,40.3677,25.2582,573.248,291.096,290.395,573.248,0.940715
"Dec 9, 03:00 pm",91.1245,0.442486,40.3213,25.2684,573.214,291.132,291.106,573.214,0.913558
"Dec 9, 04:00 pm",91.1068,0.44176,40.2474,25.2934,573.224,291.197,291.171,573.224,0.908514
"Dec 9, 05:00 pm",91.0872,0.440878,40.1583,25.3244,573.241,291.276,291.25,573.241,0.900297
"Dec 9, 06:00 pm",91.1154,0.441697,40.2454,25.2984,573.255,291.202,291.176,573.255,0.889404
"Dec 9, 07:00 pm",87.3785,0.443771,38.7761,24.2707,571.942,290.621,290,0,0
"Dec 9, 08:00 pm",87.3785,0.444733,38.8601,24.2338,571.858,290.536,290,0,0
"Dec 9, 09:00 pm",87.3621,0.434098,37.9237,24.0919,571.764,291.537,290,0,0
"Dec 9, 10:00 pm",87.3785,0.435415,38.0459,24.0455,571.658,291.422,290,0,0
"Dec 9, 11:00 pm",87.3786,0.436676,38.1562,23.9969,571.536,291.311,290,0,0
"Dec 10, 12:00 am",87.3785,0.438554,38.3202,23.9252,571.393,291.143,290,0,0
"Dec 10, 01:00 am",87.3785,0.439507,38.4034,23.8886,571.221,291.065,290,0,0
"Dec 10, 02:00 am",87.3787,0.440404,38.4819,23.854,571.004,290.996,290,0,0
"Dec 10, 03:00 am",87.3786,0.440919,38.5269,23.8345,570.71,290.968,290,0,0
"Dec 10, 04:00 am",87.3785,0.441443,38.5726,23.8146,570.249,290.951,290,0,0
"Dec 10, 05:00 am",6.28374,0.14603,2.55458,1.82632,572.467,285.001,290,0,0
"Dec 10, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 10, 07:00 am",45.2119,0.0076587,0.669205,0.416283,573.65,290.016,290.015,436.599,0.483055
"Dec 10, 08:00 am",87.3787,0.436552,38.1454,24.003,573.379,291.208,290.689,573.379,0.95753
"Dec 10, 09:00 am",87.3926,0.43668,38.1626,24.0002,573.17,291.211,290.588,573.17,0.963381
"Dec 10, 10:00 am",87.3785,0.443811,38.7795,24.2703,573.375,290.525,290.452,573.375,0.964599
"Dec 10, 11:00 am",87.3785,0.441861,38.6092,24.3459,573.344,290.709,290.273,573.344,0.963799
"Dec 10, 12:00 pm",87.3785,0.441893,38.6119,24.3444,573.284,290.71,290.217,573.284,0.958428
"Dec 10, 01:00 pm",87.3785,0.441822,38.6058,24.3468,573.291,290.717,290.132,573.291,0.960036
"Dec 10, 02:00 pm",91.0347,0.43972,40.0298,25.3581,573.185,291.381,290.672,573.185,0.935024
"Dec 10, 03:00 pm",91.0191,0.438968,39.9545,25.3845,573.204,291.449,291.423,573.204,0.911772
"Dec 10, 04:00 pm",91.0306,0.439097,39.9712,25.3819,573.227,291.437,291.413,573.227,0.909349
"Dec 10, 05:00 pm",91.1938,0.444438,40.53,25.7578,573.252,290.956,290.9,573.252,0.902977
"Dec 10, 06:00 pm",91.046,0.439149,39.9828,25.3835,573.269,291.431,291.405,573.269,0.892294
"Dec 10, 07:00 pm",87.3785,0.441581,38.5847,24.3555,571.937,290.826,290,0,0
"Dec 10, 08:00 pm",87.3785,0.443426,38.7459,24.284,571.853,290.659,290,0,0
"Dec 10, 09:00 pm",87.3788,0.445023,38.8856,24.2224,571.759,290.515,290,0,0
"Dec 10, 10:00 pm",87.4048,0.434894,38.0118,24.0718,571.653,291.474,290,0,0
"Dec 10, 11:00 pm",87.3787,0.436339,38.1267,24.0096,571.531,291.343,290,0,0
"Dec 11, 12:00 am",87.3785,0.43962,38.4134,23.8839,571.389,291.043,290,0,0
"Dec 11, 01:00 am",87.3785,0.441953,38.6172,23.7941,571.216,290.837,290,0,0
"Dec 11, 02:00 am",87.3785,0.444039,38.7994,23.7138,570.999,290.658,290,0,0
"Dec 11, 03:00 am",87.3192,0.437789,38.2273,23.9423,570.704,291.254,290,0,0
"Dec 11, 04:00 am",87.3322,0.423239,36.9624,24.5025,570.242,292.649,290,0,0
"Dec 11, 05:00 am",6.09767,0.141696,2.47895,1.75636,572.511,285.15,290,0,0
"Dec 11, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 11, 07:00 am",44.328,0.00322971,0.282207,0.173946,573.652,290.005,290.005,433.728,0.474082
"Dec 11, 08:00 am",87.3784,0.439174,38.3743,23.9006,573.375,290.96,290.863,573.375,0.958266
"Dec 11, 09:00 am",87.3786,0.437209,38.2027,23.9761,573.166,291.159,290.608,573.166,0.96386
"Dec 11, 10:00 am",87.3784,0.435693,38.0701,24.0342,573.372,291.29,290.603,573.372,0.964822
"Dec 11, 11:00 am",87.3662,0.43421,37.9353,24.0878,573.342,291.43,290.604,573.342,0.963819
"Dec 11, 12:00 pm",87.3785,0.442858,38.6963,24.3064,573.315,290.618,290.235,573.315,0.962306
"Dec 11, 01:00 pm",87.3785,0.442537,38.6682,24.3185,573.307,290.649,290.165,573.307,0.962173
"Dec 11, 02:00 pm",91.0799,0.440083,40.0827,25.3542,573.289,291.346,290.636,573.289,0.94183
"Dec 11, 03:00 pm",91.0349,0.43955,40.0144,25.3644,573.201,291.396,291.371,573.201,0.910969
"Dec 11, 04:00 pm",91.0141,0.438734,39.9309,25.3922,573.21,291.47,291.445,573.21,0.905876
"Dec 11, 05:00 pm",91.2017,0.444998,40.5846,25.7365,573.227,290.906,290.846,573.227,0.898025
"Dec 11, 06:00 pm",91.0841,0.440383,40.1119,25.3427,573.275,291.32,291.293,573.275,0.893782
"Dec 11, 07:00 pm",87.3785,0.442369,38.6535,24.3245,571.943,290.752,290,0,0
"Dec 11, 08:00 pm",87.3785,0.443216,38.7275,24.2919,571.859,290.678,290,0,0
"Dec 11, 09:00 pm",87.3785,0.444388,38.83,24.2464,571.766,290.574,290,0,0
"Dec 11, 10:00 pm",87.3676,0.434122,37.9282,24.0917,571.66,291.542,290,0,0
"Dec 11, 11:00 pm",87.4485,0.434925,38.0335,24.0815,571.538,291.484,290,0,0
"Dec 12, 12:00 am",87.3785,0.437737,38.2488,23.956,571.396,291.22,290,0,0
"Dec 12, 01:00 am",87.3785,0.438715,38.3343,23.9182,571.224,291.139,290,0,0
"Dec 12, 02:00 am",87.3785,0.439571,38.409,23.8853,571.007,291.073,290,0,0
"Dec 12, 03:00 am",87.3785,0.439744,38.4242,23.8789,570.713,291.077,290,0,0
"Dec 12, 04:00 am",87.4635,0.440035,38.487,23.8895,570.253,291.093,290,0,0
"Dec 12, 05:00 am",6.1032,0.141833,2.48119,1.77865,572.514,285.145,290,0,0
"Dec 12, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 12, 07:00 am",43.0835,0,0,0,573.65,290,290,429.681,0.459946
"Dec 12, 08:00 am",87.3787,0.433512,37.8797,23.8356,573.361,291.202,290.718,573.361,0.957391
"Dec 12, 09:00 am",87.3666,0.434646,37.9735,24.0717,573.402,291.385,290.695,573.402,0.963229
"Dec 12, 10:00 am",87.3547,0.444441,38.824,23.6901,573.362,290.463,290.478,573.362,0.964228
"Dec 12, 11:00 am",87.3785,0.444398,38.8308,24.246,573.331,290.472,290.399,573.331,0.963327
"Dec 12, 12:00 pm",87.3786,0.441232,38.5543,24.3694,573.319,290.77,290.271,573.319,0.9635
"Dec 12, 01:00 pm",87.3785,0.441827,38.6062,24.3458,573.306,290.715,290.174,573.306,0.962745
"Dec 12, 02:00 pm",91.1123,0.440184,40.1062,25.358,573.377,291.335,290.626,573.377,0.947126
"Dec 12, 03:00 pm",91.0424,0.440303,40.0862,25.3354,573.157,291.329,291.303,573.157,0.903467
"Dec 12, 04:00 pm",91.1249,0.439557,40.0546,25.3867,573.47,291.39,291.364,573.47,0.894601
"Dec 12, 05:00 pm",90.9861,0.438401,39.8884,25.3984,573.155,291.501,291.47,573.155,0.884639
"Dec 12, 06:00 pm",91.0251,0.438562,39.9202,25.4017,573.258,291.485,291.459,573.258,0.890415
"Dec 12, 07:00 pm",87.3787,0.440677,38.5058,24.3905,571.982,290.907,290,0,0
"Dec 12, 08:00 pm",87.3785,0.442113,38.6312,24.335,571.898,290.778,290,0,0
"Dec 12, 09:00 pm",87.3785,0.443807,38.7792,24.2691,571.804,290.626,290,0,0
"Dec 12, 10:00 pm",87.3941,0.436258,38.1263,24.5649,571.699,291.342,290,0,0
"Dec 12, 11:00 pm",87.3785,0.435333,38.0388,24.0483,571.577,291.435,290,0,0
"Dec 13, 12:00 am",87.3785,0.441801,38.6039,23.8,571.435,290.837,290,0,0
"Dec 13, 01:00 am",87.3785,0.44338,38.7419,23.7393,571.263,290.701,290,0,0
"Dec 13, 02:00 am",87.3785,0.444874,38.8724,23.6818,571.046,290.576,290,0,0
"Dec 13, 03:00 am",87.3676,0.439391,38.3885,23.3403,570.751,291.106,290,0,0
"Dec 13, 04:00 am",87.4012,0.433104,37.8538,23.5914,570.291,291.731,290,0,0
"Dec 13, 05:00 am",6.54654,0.152128,2.66143,1.88993,572.416,284.792,290,0,0
"Dec 13, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 13, 07:00 am",43.5878,0,0,0,573.651,290,290,431.322,0.466012
"Dec 13, 08:00 am",87.3784,0.438755,38.3377,23.8711,573.37,290.951,290.553,573.37,0.958126
"Dec 13, 09:00 am",87.3786,0.437057,38.1894,23.9838,573.165,291.174,290.554,573.165,0.963722
"Dec 13, 10:00 am",87.3811,0.43548,38.0527,24.0449,573.371,291.31,290.546,573.371,0.964418
"Dec 13, 11:00 am",87.3937,0.43584,38.0897,24.5822,573.339,291.28,290.484,573.339,0.96327
"Dec 13, 12:00 pm",87.3785,0.443285,38.7336,24.2907,573.312,290.578,290.153,573.312,0.961798
"Dec 13, 01:00 pm",87.3785,0.443509,38.7532,24.2816,573.292,290.558,290.065,573.292,0.960485
"Dec 13, 02:00 pm",91.113,0.441681,40.2429,25.299,573.249,291.204,290.498,573.249,0.935846
"Dec 13, 03:00 pm",91.1643,0.441133,40.2156,25.3341,573.451,291.249,291.223,573.451,0.896111
"Dec 13, 04:00 pm",91.1433,0.44049,40.1477,25.3548,573.443,291.307,291.281,573.443,0.887917
"Dec 13, 05:00 pm",91.1159,0.439437,40.0397,25.3905,573.453,291.401,291.376,573.453,0.879114
"Dec 13, 06:00 pm",91.0838,0.440648,40.1359,25.3329,573.251,291.296,291.27,573.251,0.889115
"Dec 13, 07:00 pm",87.3785,0.442954,38.7047,24.3025,571.942,290.697,290,0,0
"Dec 13, 08:00 pm",87.3785,0.444255,38.8184,24.2521,571.858,290.581,290,0,0
"Dec 13, 09:00 pm",87.3957,0.435953,38.1004,24.5773,571.764,291.367,290,0,0
"Dec 13, 10:00 pm",87.3785,0.435219,38.0288,24.0528,571.658,291.44,290,0,0
"Dec 13, 11:00 pm",87.3786,0.436676,38.1562,23.9968,571.537,291.311,290,0,0
"Dec 14, 12:00 am",87.3785,0.439671,38.4178,23.8822,571.394,291.038,290,0,0
"Dec 14, 01:00 am",87.3787,0.440765,38.5135,23.8401,571.221,290.947,290,0,0
"Dec 14, 02:00 am",87.3785,0.441863,38.6093,23.7976,571.004,290.86,290,0,0
"Dec 14, 03:00 am",87.3785,0.442485,38.6637,23.7738,570.709,290.823,290,0,0
"Dec 14, 04:00 am",87.3785,0.44298,38.7069,23.7547,570.247,290.809,290,0,0
"Dec 14, 05:00 am",6.47423,0.150458,2.63202,1.87607,572.418,284.85,290,0,0
"Dec 14, 06:00 am",0,0,0,0,574,290,290,0,0
"Dec 14, 07:00 am",42.9681,0,0,0,573.642,290,290,429.298,0.456578
"Dec 14, 08:00 am",87.3784,0.436059,38.1021,23.6841,573.355,290.905,290.518,573.355,0.955356
"Dec 14, 09:00 am",87.3786,0.437199,38.2018,23.977,573.401,291.145,290.536,573.401,0.961942
"Dec 14, 10:00 am",87.3566,0.435234,38.0206,24.0467,573.359,291.331,290.54,573.359,0.962674
"Dec 14, 11:00 am",87.3475,0.442975,38.6927,24.2948,573.334,290.602,290.206,573.334,0.962951
"Dec 14, 12:00 pm",87.3785,0.442504,38.6654,24.3198,573.331,290.65,290.165,573.331,0.964251
