"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Sep 17, 09:00 pm",266.968,0.434804,116.079,73.5453,572.143,291.448,290,0,0
"Sep 17, 10:00 pm",266.99,0.438111,116.971,73.1619,572.057,291.144,290,0,0
"Sep 17, 11:00 pm",266.99,0.441562,117.893,72.7553,571.956,290.826,290,0,0
"Sep 18, 12:00 am",266.99,0.438305,117.023,73.1359,571.835,291.139,290,0,0
"Sep 18, 01:00 am",266.99,0.439376,117.309,73.0099,571.682,291.048,290,0,0
"Sep 18, 02:00 am",266.991,0.440467,117.6,72.8816,571.476,290.959,290,0,0
"Sep 18, 03:00 am",266.99,0.441806,117.958,72.7241,571.155,290.855,290,0,0
"Sep 18, 04:00 am",26.1747,0.198994,10.6412,7.59515,572.411,283.149,290,0,0
"Sep 18, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 18, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 18, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 18, 08:00 am",170.613,0.0611453,16.3252,10.1431,573.629,290.125,290.112,471.112,0.608674
"Sep 18, 09:00 am",266.99,0.436554,116.556,73.3422,573.309,291.212,290.7,573.309,0.963903
"Sep 18, 10:00 am",267.165,0.440901,117.793,74.5502,573.312,290.809,290.481,573.312,0.965877
"Sep 18, 11:00 am",266.99,0.443503,118.411,74.1953,573.281,290.56,290.479,573.281,0.965002
"Sep 18, 12:00 pm",278.439,0.442037,123.08,77.2679,573.255,291.172,290.468,573.255,0.963342
"Sep 18, 01:00 pm",278.308,0.441213,122.793,77.3361,573.198,291.247,290.539,573.198,0.962094
"Sep 18, 02:00 pm",278.212,0.44014,122.452,77.444,573.197,291.343,290.63,573.197,0.960808
"Sep 18, 03:00 pm",278.24,0.440187,122.478,77.4458,573.221,291.338,290.626,573.221,0.944515
"Sep 18, 04:00 pm",278.496,0.440177,122.588,77.5122,573.473,291.334,291.308,573.473,0.912643
"Sep 18, 05:00 pm",278.176,0.44003,122.405,77.4495,573.172,291.353,291.328,573.172,0.908362
"Sep 18, 06:00 pm",266.99,0.443317,118.361,74.2158,572.299,290.64,290,0,0
"Sep 18, 07:00 pm",266.99,0.444308,118.626,74.0997,572.24,290.551,290,0,0
"Sep 18, 08:00 pm",266.936,0.434963,116.107,73.5147,572.174,291.43,290,0,0
"Sep 18, 09:00 pm",266.99,0.43789,116.912,73.1849,572.099,291.162,290,0,0
"Sep 18, 10:00 pm",266.99,0.441116,117.774,72.8059,572.013,290.864,290,0,0
"Sep 18, 11:00 pm",266.99,0.444073,118.563,72.458,571.912,290.594,290,0,0
"Sep 19, 12:00 am",266.99,0.442675,118.19,72.6217,571.79,290.733,290,0,0
"Sep 19, 01:00 am",266.99,0.443367,118.374,72.5406,571.637,290.678,290,0,0
"Sep 19, 02:00 am",266.99,0.444,118.543,72.4662,571.43,290.632,290,0,0
"Sep 19, 03:00 am",266.883,0.443002,118.23,70.8745,571.108,290.742,290,0,0
"Sep 19, 04:00 am",27.468,0.20882,11.167,7.93086,572.305,282.813,290,0,0
"Sep 19, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 19, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 19, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 19, 08:00 am",173.207,0.0657601,17.5573,10.8116,573.631,290.101,290.09,473.873,0.617866
"Sep 19, 09:00 am",266.99,0.438857,117.17,73.0699,573.314,290.994,290.515,573.314,0.963436
"Sep 19, 10:00 am",266.991,0.435988,116.405,73.4073,573.313,291.265,290.577,573.313,0.965087
"Sep 19, 11:00 am",267.179,0.441066,117.844,74.5335,573.279,290.796,290.353,573.279,0.96419
"Sep 19, 12:00 pm",278.581,0.444342,123.785,77.0293,573.195,290.966,290.404,573.195,0.957064
"Sep 19, 01:00 pm",278.806,0.44426,123.862,77.0906,573.422,290.969,290.371,573.422,0.956165
"Sep 19, 02:00 pm",278.712,0.443125,123.504,77.2057,573.429,291.07,290.375,573.429,0.955687
"Sep 19, 03:00 pm",278.614,0.442145,123.188,77.3012,573.417,291.159,290.459,573.417,0.934731
"Sep 19, 04:00 pm",278.607,0.441431,122.986,77.3876,573.473,291.222,291.196,573.473,0.912627
"Sep 19, 05:00 pm",278.259,0.440722,122.635,77.3868,573.194,291.291,291.265,573.194,0.912124
"Sep 19, 06:00 pm",266.99,0.443295,118.355,74.2208,572.362,290.638,290,0,0
"Sep 19, 07:00 pm",266.99,0.443282,118.352,74.2236,572.303,290.643,290,0,0
"Sep 19, 08:00 pm",266.99,0.445073,118.83,74.0128,572.237,290.48,290,0,0
"Sep 19, 09:00 pm",266.99,0.435452,116.261,73.4734,572.162,291.387,290,0,0
"Sep 19, 10:00 pm",266.99,0.438412,117.052,73.1254,572.077,291.114,290,0,0
"Sep 19, 11:00 pm",266.99,0.441,117.743,72.821,571.976,290.877,290,0,0
"Sep 20, 12:00 am",266.991,0.440549,117.622,72.8739,571.855,290.927,290,0,0
"Sep 20, 01:00 am",266.99,0.441352,117.837,72.7794,571.702,290.862,290,0,0
"Sep 20, 02:00 am",266.99,0.441821,117.962,72.7243,571.496,290.831,290,0,0
"Sep 20, 03:00 am",266.99,0.442662,118.186,72.625,571.176,290.774,290,0,0
"Sep 20, 04:00 am",27.4392,0.208613,11.1552,7.95456,572.342,282.817,290,0,0
"Sep 20, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 20, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 20, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 20, 08:00 am",175.089,0.0685381,18.299,11.3636,573.592,290.14,290.123,475.836,0.625806
"Sep 20, 09:00 am",266.99,0.436777,116.615,73.3151,573.326,291.19,290.619,573.326,0.964901
"Sep 20, 10:00 am",266.734,0.436084,116.319,73.3263,573.328,291.244,290.59,573.328,0.967089
"Sep 20, 11:00 am",266.99,0.443651,118.45,74.1774,573.302,290.544,290.466,573.302,0.966718
"Sep 20, 12:00 pm",278.32,0.440721,122.662,77.3986,573.253,291.29,290.581,573.253,0.962521
"Sep 20, 01:00 pm",278.176,0.43975,122.328,77.4811,573.197,291.378,290.669,573.197,0.961226
"Sep 20, 02:00 pm",278.067,0.438522,121.939,77.6041,573.198,291.489,290.788,573.198,0.96013
"Sep 20, 03:00 pm",278.668,0.443611,123.62,78.809,573.344,291.029,290.825,573.344,0.930509
"Sep 20, 04:00 pm",278.786,0.443425,123.621,78.8615,573.475,291.043,290.823,573.475,0.913575
"Sep 20, 05:00 pm",278.642,0.445067,124.014,78.6215,573.191,290.901,290.84,573.191,0.912175
"Sep 20, 06:00 pm",266.991,0.440499,117.609,74.5508,572.314,290.903,290,0,0
"Sep 20, 07:00 pm",266.99,0.441278,117.817,74.4592,572.255,290.834,290,0,0
"Sep 20, 08:00 pm",266.99,0.443467,118.401,74.1996,572.189,290.633,290,0,0
"Sep 20, 09:00 pm",266.944,0.434604,116.015,73.5587,572.114,291.468,290,0,0
"Sep 20, 10:00 pm",266.99,0.437901,116.915,73.1831,572.028,291.165,290,0,0
"Sep 20, 11:00 pm",266.99,0.441032,117.751,72.815,571.928,290.877,290,0,0
"Sep 21, 12:00 am",266.99,0.44135,117.836,72.7773,571.806,290.855,290,0,0
"Sep 21, 01:00 am",266.99,0.442111,118.039,72.688,571.654,290.794,290,0,0
"Sep 21, 02:00 am",266.99,0.442975,118.27,72.5865,571.447,290.727,290,0,0
"Sep 21, 03:00 am",266.99,0.444104,118.571,72.454,571.125,290.643,290,0,0
"Sep 21, 04:00 am",26.6275,0.202437,10.8252,7.69981,572.367,283.032,290,0,0
"Sep 21, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 21, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 21, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 21, 08:00 am",174.003,0.0669438,17.8733,11.0444,573.635,290.116,290.103,474.724,0.621701
"Sep 21, 09:00 am",266.99,0.437781,116.883,73.1989,573.319,291.096,290.601,573.319,0.964764
"Sep 21, 10:00 am",266.953,0.434727,116.052,73.5477,573.32,291.382,290.669,573.32,0.966674
"Sep 21, 11:00 am",266.99,0.443769,118.482,74.1648,573.291,290.534,290.455,573.291,0.966085
"Sep 21, 12:00 pm",278.436,0.442167,123.115,77.2522,573.242,291.16,290.457,573.242,0.961884
"Sep 21, 01:00 pm",278.275,0.441088,122.744,77.3439,573.177,291.258,290.549,573.177,0.959893
"Sep 21, 02:00 pm",278.153,0.439764,122.321,77.4758,573.172,291.377,290.667,573.172,0.958261
"Sep 21, 03:00 pm",278.355,0.439067,122.216,77.6139,573.432,291.435,290.736,573.432,0.936788
"Sep 21, 04:00 pm",278.35,0.438511,122.06,77.682,573.476,291.485,291.459,573.476,0.913178
"Sep 21, 05:00 pm",278.645,0.444953,123.984,76.9675,573.204,290.911,290.831,573.204,0.914278
"Sep 21, 06:00 pm",266.99,0.442305,118.091,74.3385,572.304,290.734,290,0,0
"Sep 21, 07:00 pm",266.99,0.442385,118.112,74.3304,572.245,290.731,290,0,0
"Sep 21, 08:00 pm",266.99,0.444188,118.594,74.1172,572.179,290.566,290,0,0
"Sep 21, 09:00 pm",266.804,0.434885,116.029,73.4926,572.105,291.436,290,0,0
"Sep 21, 10:00 pm",266.99,0.437826,116.895,73.1947,572.019,291.173,290,0,0
"Sep 21, 11:00 pm",266.99,0.440776,117.683,72.8477,571.918,290.902,290,0,0
"Sep 22, 12:00 am",266.99,0.439588,117.366,72.9872,571.797,291.021,290,0,0
"Sep 22, 01:00 am",266.991,0.440429,117.59,72.8883,571.645,290.952,290,0,0
"Sep 22, 02:00 am",266.99,0.441303,117.824,72.7851,571.438,290.883,290,0,0
"Sep 22, 03:00 am",266.99,0.442159,118.052,72.6846,571.116,290.825,290,0,0
"Sep 22, 04:00 am",26.3582,0.20039,10.7158,7.64932,572.38,283.103,290,0,0
"Sep 22, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 22, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 22, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 22, 08:00 am",172.347,0.06364,16.9912,10.6594,573.632,290.165,290.15,472.959,0.615475
"Sep 22, 09:00 am",267.045,0.435626,116.332,73.463,573.304,291.302,290.728,573.304,0.963527
"Sep 22, 10:00 am",266.99,0.443349,118.37,74.2168,573.298,290.573,290.493,573.298,0.964837
"Sep 22, 11:00 am",266.99,0.441219,117.801,74.4701,573.265,290.775,290.682,573.265,0.963744
"Sep 22, 12:00 pm",266.99,0.442805,118.224,74.2806,573.154,290.633,290.539,573.154,0.954331
"Sep 22, 01:00 pm",266.99,0.442655,118.184,74.298,573.39,290.632,290.556,573.39,0.952947
"Sep 22, 02:00 pm",266.99,0.442357,118.105,74.3333,573.394,290.66,290.243,573.394,0.952131
"Sep 22, 03:00 pm",278.115,0.439555,122.247,77.496,573.154,291.397,290.688,573.154,0.936489
"Sep 22, 04:00 pm",278.368,0.438953,122.19,77.6345,573.454,291.445,291.42,573.454,0.908254
"Sep 22, 05:00 pm",278.19,0.440144,122.444,77.4413,573.176,291.343,291.328,573.176,0.909184
"Sep 22, 06:00 pm",266.99,0.441869,117.975,74.3911,572.331,290.774,290,0,0
"Sep 22, 07:00 pm",266.99,0.441929,117.991,74.3847,572.272,290.772,290,0,0
"Sep 22, 08:00 pm",266.99,0.443828,118.498,74.159,572.206,290.598,290,0,0
"Sep 22, 09:00 pm",267.035,0.434994,116.159,73.538,572.132,291.434,290,0,0
"Sep 22, 10:00 pm",266.99,0.438522,117.081,73.1113,572.046,291.105,290,0,0
"Sep 22, 11:00 pm",266.99,0.442024,118.016,72.6987,571.945,290.784,290,0,0
"Sep 23, 12:00 am",266.99,0.44084,117.7,72.8369,571.824,290.902,290,0,0
"Sep 23, 01:00 am",266.99,0.442092,118.034,72.689,571.671,290.795,290,0,0
"Sep 23, 02:00 am",266.99,0.44325,118.343,72.5521,571.465,290.7,290,0,0
"Sep 23, 03:00 am",266.99,0.444348,118.637,72.4237,571.143,290.619,290,0,0
"Sep 23, 04:00 am",27.1391,0.206326,11.0332,7.84389,572.344,282.898,290,0,0
"Sep 23, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 23, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 23, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 23, 08:00 am",173.452,0.0663301,17.7094,10.8589,573.631,290.086,290.075,474.134,0.619
"Sep 23, 09:00 am",266.99,0.43963,117.377,72.98,573.301,290.922,290.509,573.301,0.962893
"Sep 23, 10:00 am",266.99,0.436657,116.583,73.3293,573.295,291.203,290.582,573.295,0.964108
"Sep 23, 11:00 am",266.952,0.434387,115.96,73.5857,573.26,291.418,290.628,573.26,0.963091
"Sep 23, 12:00 pm",266.952,0.434549,116.004,73.5661,573.192,291.407,290.585,573.192,0.957499
"Sep 23, 01:00 pm",267.041,0.435711,116.353,75.1265,573.418,291.287,290.504,573.418,0.95609
"Sep 23, 02:00 pm",267.254,0.441854,118.087,72.7781,573.418,290.717,290.227,573.418,0.954846
"Sep 23, 03:00 pm",278.708,0.442908,123.442,77.2285,573.444,291.09,290.393,573.444,0.936288
"Sep 23, 04:00 pm",278.66,0.442119,123.201,77.314,573.466,291.16,291.134,573.466,0.910711
"Sep 23, 05:00 pm",278.287,0.441157,122.768,77.3386,573.183,291.252,291.226,573.183,0.910188
"Sep 23, 06:00 pm",266.99,0.442838,118.233,74.2748,572.357,290.681,290,0,0
"Sep 23, 07:00 pm",266.99,0.443115,118.307,74.2433,572.298,290.659,290,0,0
"Sep 23, 08:00 pm",266.99,0.445028,118.818,74.0179,572.232,290.484,290,0,0
"Sep 23, 09:00 pm",266.99,0.435411,116.25,73.4775,572.157,291.391,290,0,0
"Sep 23, 10:00 pm",266.99,0.43837,117.04,73.1287,572.071,291.118,290,0,0
"Sep 23, 11:00 pm",266.99,0.440955,117.731,72.8238,571.971,290.882,290,0,0
"Sep 24, 12:00 am",266.99,0.439344,117.3,73.0129,571.849,291.04,290,0,0
"Sep 24, 01:00 am",266.99,0.439784,117.418,72.9608,571.697,291.009,290,0,0
"Sep 24, 02:00 am",266.991,0.440243,117.541,72.9064,571.49,290.979,290,0,0
"Sep 24, 03:00 am",266.99,0.441554,117.891,72.7528,571.169,290.877,290,0,0
"Sep 24, 04:00 am",26.8005,0.203754,10.8956,7.78024,572.379,282.985,290,0,0
"Sep 24, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 24, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 24, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 24, 08:00 am",173.793,0.0662905,17.6989,11.0232,573.634,290.144,290.13,474.499,0.620722
"Sep 24, 09:00 am",266.965,0.435238,116.193,73.4919,573.298,291.336,290.73,573.298,0.962593
"Sep 24, 10:00 am",266.99,0.443991,118.541,74.14,573.285,290.513,290.435,573.285,0.963337
"Sep 24, 11:00 am",266.99,0.441373,117.842,74.4511,573.245,290.762,290.668,573.245,0.961761
"Sep 24, 12:00 pm",278.526,0.441219,122.891,77.3935,573.412,291.242,290.538,573.412,0.950679
"Sep 24, 01:00 pm",278.391,0.440284,122.571,77.4743,573.361,291.327,290.618,573.361,0.949099
"Sep 24, 02:00 pm",278.305,0.439285,122.255,77.5759,573.364,291.417,290.714,573.364,0.947998
"Sep 24, 03:00 pm",278.036,0.438381,121.886,77.6185,573.179,291.503,290.801,573.179,0.935008
"Sep 24, 04:00 pm",278.839,0.444651,123.986,78.7273,573.421,290.934,290.88,573.421,0.900817
"Sep 24, 05:00 pm",278.546,0.444368,123.777,78.6883,573.158,290.965,290.906,573.158,0.90636
"Sep 24, 06:00 pm",266.91,0.442706,118.163,75.9516,572.356,290.69,290,0,0
"Sep 24, 07:00 pm",267.202,0.439438,117.419,74.7339,572.297,291.012,290,0,0
"Sep 24, 08:00 pm",266.99,0.442217,118.067,74.35,572.231,290.747,290,0,0
"Sep 24, 09:00 pm",266.92,0.442219,118.037,72.6545,572.157,290.749,290,0,0
"Sep 24, 10:00 pm",266.99,0.437026,116.682,73.2878,572.071,291.245,290,0,0
"Sep 24, 11:00 pm",266.991,0.440442,117.594,72.8863,571.97,290.93,290,0,0
"Sep 25, 12:00 am",266.99,0.440838,117.7,72.8401,571.849,290.9,290,0,0
"Sep 25, 01:00 am",266.99,0.442488,118.14,72.6459,571.696,290.756,290,0,0
"Sep 25, 02:00 am",266.99,0.444008,118.546,72.4674,571.489,290.628,290,0,0
"Sep 25, 03:00 am",266.924,0.441788,117.924,71.0304,571.167,290.853,290,0,0
"Sep 25, 04:00 am",27.4153,0.208415,11.1456,7.91248,572.338,282.825,290,0,0
"Sep 25, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 25, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 25, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 25, 08:00 am",175.677,0.0700553,18.704,11.4608,573.45,290.091,290.076,476.319,0.628978
"Sep 25, 09:00 am",266.99,0.439932,117.457,72.9496,573.312,290.892,290.492,573.312,0.964238
"Sep 25, 10:00 am",266.99,0.437027,116.682,73.2907,573.304,291.168,290.563,573.304,0.965102
"Sep 25, 11:00 am",266.953,0.434771,116.063,73.5454,573.266,291.381,290.61,573.266,0.963625
"Sep 25, 12:00 pm",278.824,0.444352,123.896,77.0818,573.432,290.96,290.435,573.432,0.9529
"Sep 25, 01:00 pm",278.703,0.443594,123.631,77.1431,573.38,291.029,290.334,573.38,0.951108
"Sep 25, 02:00 pm",278.624,0.442705,123.348,77.2309,573.379,291.109,290.411,573.379,0.949591
"Sep 25, 03:00 pm",278.609,0.44214,123.184,77.2971,573.414,291.159,290.459,573.414,0.929918
"Sep 25, 04:00 pm",278.577,0.441522,122.998,77.3657,573.436,291.214,291.188,573.436,0.90375
"Sep 25, 05:00 pm",278.257,0.440873,122.676,77.3652,573.178,291.278,291.252,573.178,0.909332
"Sep 25, 06:00 pm",266.99,0.442273,118.082,74.3446,572.372,290.733,290,0,0
"Sep 25, 07:00 pm",266.99,0.442868,118.241,74.2749,572.313,290.681,290,0,0
"Sep 25, 08:00 pm",266.99,0.444883,118.779,74.0372,572.247,290.497,290,0,0
"Sep 25, 09:00 pm",266.991,0.435882,116.377,73.4247,572.172,291.346,290,0,0
"Sep 25, 10:00 pm",266.99,0.43913,117.243,73.0426,572.086,291.046,290,0,0
"Sep 25, 11:00 pm",266.99,0.442275,118.083,72.6721,571.986,290.758,290,0,0
"Sep 26, 12:00 am",266.99,0.443496,118.409,72.5285,571.864,290.651,290,0,0
"Sep 26, 01:00 am",266.99,0.444259,118.613,72.4389,571.712,290.59,290,0,0
"Sep 26, 02:00 am",266.99,0.444717,118.735,72.3853,571.505,290.56,290,0,0
"Sep 26, 03:00 am",267.213,0.441992,118.106,72.7731,571.184,290.845,290,0,0
"Sep 26, 04:00 am",28.1304,0.213864,11.4363,8.12814,572.302,282.637,290,0,0
"Sep 26, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 26, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 26, 07:00 am",0,0,0,0,574,290,290,0,0
"Sep 26, 08:00 am",176.806,0.0714888,19.0868,11.8196,573.451,290.135,290.117,477.522,0.632942
"Sep 26, 09:00 am",266.99,0.437491,116.806,73.2368,573.319,291.123,290.548,573.319,0.964963
"Sep 26, 10:00 am",266.969,0.435087,116.155,73.5127,573.314,291.349,290.587,573.314,0.966507
"Sep 26, 11:00 am",266.99,0.444901,118.784,74.0338,573.284,290.428,290.354,573.284,0.965752
"Sep 26, 12:00 pm",278.444,0.443121,123.384,77.1372,573.167,291.076,290.375,573.167,0.955267
"Sep 26, 01:00 pm",278.64,0.442552,123.313,77.255,573.408,291.122,290.424,573.408,0.954594
"Sep 26, 02:00 pm",278.583,0.441785,123.074,77.3346,573.419,291.191,290.489,573.419,0.954554
"Sep 26, 03:00 pm",278.504,0.441107,122.85,77.3988,573.4,291.252,290.547,573.4,0.93239
"Sep 26, 04:00 pm",278.543,0.440756,122.77,77.4529,573.469,291.282,291.256,573.469,0.91152
"Sep 26, 05:00 pm",278.213,0.440111,122.445,77.4494,573.201,291.345,291.32,573.201,0.913276
"Sep 26, 06:00 pm",266.99,0.443709,118.466,74.1705,572.352,290.6,290,0,0
"Sep 26, 07:00 pm",266.99,0.443958,118.532,74.1423,572.293,290.581,290,0,0
"Sep 26, 08:00 pm",266.944,0.434038,115.864,73.627,572.227,291.514,290,0,0
"Sep 26, 09:00 pm",266.99,0.436792,116.619,73.3154,572.152,291.262,290,0,0
"Sep 26, 10:00 pm",266.99,0.439701,117.396,72.9729,572.066,290.993,290,0,0
"Sep 26, 11:00 pm",266.99,0.442705,118.198,72.6192,571.965,290.719,290,0,0
"Sep 27, 12:00 am",266.99,0.441989,118.006,72.7039,571.844,290.793,290,0,0
"Sep 27, 01:00 am",266.99,0.442624,118.176,72.6289,571.691,290.744,290,0,0
"Sep 27, 02:00 am",266.99,0.443274,118.35,72.5523,571.485,290.696,290,0,0
"Sep 27, 03:00 am",266.99,0.444108,118.572,72.4542,571.163,290.64,290,0,0
"Sep 27, 04:00 am",27.365,0.20805,11.1251,7.91665,572.34,282.837,290,0,0
"Sep 27, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 27, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 27, 07:00 am",60.8828,0,0,0,573.77,290,290,367.983,0.250409
"Sep 27, 08:00 am",270.248,0.326845,87.2643,53.8563,573.193,290.554,290.481,573.193,0.956505
"Sep 27, 09:00 am",266.99,0.438642,117.113,73.0962,573.329,291.014,290.531,573.329,0.965146
"Sep 27, 10:00 am",266.991,0.436114,116.438,73.3931,573.32,291.253,290.581,573.32,0.966283
"Sep 27, 11:00 am",266.952,0.434139,115.894,73.6145,573.286,291.44,290.613,573.286,0.964966
"Sep 27, 12:00 pm",278.598,0.444433,123.818,77.0135,573.203,290.958,290.413,573.203,0.957911
"Sep 27, 01:00 pm",278.786,0.444046,123.794,77.1073,573.422,290.988,290.373,573.422,0.955625
"Sep 27, 02:00 pm",278.725,0.443634,123.652,77.1414,573.397,291.025,290.33,573.397,0.952588
"Sep 27, 03:00 pm",278.69,0.443128,123.495,77.1949,573.407,291.071,291.045,573.407,0.90328
"Sep 27, 04:00 pm",278.691,0.442608,123.351,77.2595,573.453,291.116,291.091,573.453,0.907754
"Sep 27, 05:00 pm",278.38,0.442162,123.089,77.2366,573.187,291.162,291.136,573.187,0.910899
"Sep 27, 06:00 pm",267.037,0.439866,117.46,72.9565,572.349,290.962,290,0,0
"Sep 27, 07:00 pm",266.851,0.43783,116.836,74.8292,572.29,291.15,290,0,0
"Sep 27, 08:00 pm",266.99,0.43572,116.333,73.4386,572.224,291.358,290,0,0
"Sep 27, 09:00 pm",266.99,0.438224,117.001,73.1444,572.149,291.127,290,0,0
"Sep 27, 10:00 pm",266.99,0.440935,117.725,72.8257,572.063,290.878,290,0,0
"Sep 27, 11:00 pm",266.99,0.443713,118.467,72.4982,571.962,290.625,290,0,0
"Sep 28, 12:00 am",266.99,0.441859,117.972,72.7181,571.841,290.806,290,0,0
"Sep 28, 01:00 am",266.99,0.442233,118.072,72.6739,571.688,290.781,290,0,0
"Sep 28, 02:00 am",266.99,0.442631,118.178,72.6272,571.482,290.757,290,0,0
"Sep 28, 03:00 am",266.99,0.443878,118.511,72.481,571.16,290.661,290,0,0
"Sep 28, 04:00 am",26.8434,0.204082,10.913,7.76428,572.371,282.974,290,0,0
"Sep 28, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 28, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 28, 07:00 am",56.8351,0,0,0,573.86,290,290,364.235,0.23721
"Sep 28, 08:00 am",270.424,0.320997,85.7028,52.7373,573.174,290.493,290.422,573.174,0.954936
"Sep 28, 09:00 am",266.99,0.439078,117.229,73.0459,573.313,290.973,290.545,573.313,0.963856
"Sep 28, 10:00 am",266.991,0.436408,116.517,73.3592,573.301,291.227,290.606,573.301,0.964727
"Sep 28, 11:00 am",266.952,0.434152,115.898,73.6135,573.262,291.44,290.652,573.262,0.963262
"Sep 28, 12:00 pm",278.414,0.444394,123.725,76.9741,573.026,290.965,290.953,573.389,0.865981
"Sep 28, 01:00 pm",278.15,0.443727,123.423,76.9875,572.826,291.029,291.049,573.24,0.852899
"Sep 28, 02:00 pm",277.113,0.442811,122.709,76.8356,571.889,291.131,290,0,0
"Sep 28, 03:00 pm",276.903,0.441994,122.389,76.8832,571.754,291.206,290,290,0
"Sep 28, 04:00 pm",276.661,0.44132,122.096,76.9052,571.574,291.27,290,0,0
"Sep 28, 05:00 pm",276.329,0.440651,121.765,76.9037,571.307,291.336,290,0,0
"Sep 28, 06:00 pm",100.342,0.405547,40.6935,28.7202,570.85,282.87,290,0,0
"Sep 28, 07:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 08:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 09:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 10:00 pm",0,0,0,0,574,290,290,0,0
"Sep 28, 11:00 pm",0,0,0,0,574,290,290,0,0
"Sep 29, 12:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 01:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 02:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 03:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 04:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 05:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 06:00 am",0,0,0,0,574,290,290,0,0
"Sep 29, 07:00 am",66.6716,0,0,0,573.762,290,290,373.227,0.267865
"Sep 29, 08:00 am",269.989,0.335325,89.5285,55.4434,573.197,290.632,290.284,573.197,0.956946
"Sep 29, 09:00 am",213.754,0.427791,91.442,58.8728,566.672,290.104,290,0,0
"Sep 29, 10:00 am",204.055,0.115129,30.7382,19.4113,573.48,290.343,290.104,506.535,0.739084
"Sep 29, 11:00 am",267.218,0.441498,117.976,72.8131,573.292,290.757,290.149,573.292,0.966249
"Sep 29, 12:00 pm",266.99,0.443948,118.53,74.1408,573.22,290.522,290.022,573.22,0.959927
"Sep 29, 01:00 pm",266.99,0.443092,118.301,74.241,573.164,290.606,290.028,573.164,0.958361
"Sep 29, 02:00 pm",266.99,0.441937,117.993,74.3768,573.165,290.714,290.042,573.165,0.957399
"Sep 29, 03:00 pm",266.99,0.441124,117.776,74.4736,573.202,290.788,290.035,573.202,0.958501
"Sep 29, 04:00 pm",278.196,0.438876,122.094,77.5951,573.293,291.455,290.755,573.293,0.946497
"Sep 29, 05:00 pm",278.241,0.440544,122.578,77.401,573.191,291.307,291.293,573.191,0.911665
"Sep 29, 06:00 pm",266.99,0.443339,118.367,74.2136,572.243,290.642,290,0,0
"Sep 29, 07:00 pm",266.99,0.443432,118.392,74.2041,572.184,290.637,290,0,0
"Sep 29, 08:00 pm",267.199,0.441779,118.043,74.4561,572.118,290.804,290,0,0
"Sep 29, 09:00 pm",266.99,0.436423,116.521,73.358,572.044,291.303,290,0,0
"Sep 29, 10:00 pm",266.99,0.439651,117.382,72.9785,571.958,291.005,290,0,0
"Sep 29, 11:00 pm",266.99,0.44295,118.263,72.5906,571.857,290.703,290,0,0
"Sep 30, 12:00 am",266.99,0.444267,118.615,72.4362,571.736,290.588,290,0,0
"Sep 30, 01:00 am",267.016,0.439656,117.395,72.9945,571.583,291.029,290,0,0
